rating,title,review
5,Worth it.,"Had a wonderful stay at Four Seasons Hotel Austin. Great service, hospitality, food, and people. Unlike any hotel I've stayed at before. Conversations are genuine and easy, which helps if you're prone to get homesick. If you have the opportunity, stay here when in Austin!"
4,Nice hotel,"A lovely hotel, in a great spot with refurbed rooms and great service. The pool area is okay, however this is made up for in the service in other areas and the rooms. The service is also second to none in true FS style!"
5,"Outstanding service, friendly staff & amazing hotel","I stayed here for 3 nights in October and i couldn't be happier with my experience, the hotel is gorgeous and the staff are even better. They are beyond welcoming and super friendly, do their absolute best to ensure you have the best experience during your stay."
5,You get what you pay for.,"The only way to get true four star accommodations is to go to a truly four star hotel. The Four Seasons in Austin is a quintessential four star experience. Pristine public spaces and rooms, ultra-friendly service, plush towels, comfy bed, crisp linens, beautiful views, beautiful grounds, spotless carpet, robes and slippers...you get what I'm saying. Personally, for the same money, I'd rather spend fewer nights at a Four Seasons than more nights in a questionable hotel. For me that's money well-spent."
5,Excellent Hotel,"Customer service at this hotel is outstanding. Nice little touches help along the way. People recognizing you and addressing you by name. Staff asking if you need assistance, valet and doorman are nice touches"
5,Austin Texas,"I had a wonderful stay at the Four Seasons in Downtown Austin, Texas. Rooms where clean and very comfortable. House keeping was excellent, room was attended to twice a day. The location was great and convenient location for activities downtown."
5,Comfort and convenience,"The Four Seasons Austin is the perfect place if you want luxury, comfort and easy access to the city. Everything is within a short walk or quick ride to all that Austin has to offer. But the thing that will keep bringing you back is the people at the Four Seasons Austin."
5,Great Hotel,"Staff was friendly and welcoming, Sunday brunch was over the top, room (suite) was excellent! Room was cleaned perfectly, amenities and decor modern and impressive. Free coffee, iced coffee, and flavored water, a nice touch. I wish the use of the spa facilities was included in room rate. Thank you for a great experience!"
5,Four Seasons - Austin,"Great place to stay in Austin for business or pleasure. A lot of new hotels in Austin so competition for guests must be intense. Service is top-notch and rooms are comfortable and supplied with slippers, great soaps, lotion, etc. Turn-down service a pleasant surprise, they even left a new tube of toothpaste for me."
5,Loved it!,"We only had a weekend stay, but it was great. Our room had a lovely view of Lady Bird Lake, from the 9th floor. The whole hotel, with the exception of the pool area has been completely refurbished and the new style works well. The pool is being done later this fall.We eat in the hotel both for breakfast, but also for dinner at Ciclo. The Exec Chef came to say hi as we had dinner and then produced a wonderful surprise with a special intermediary course made just for us. I like that man’s style. Nice food.We also made extensive use of the concierge service and Kristi was super helpful.All in all a beautiful, classy hotel in a great location."
1,poor management,apparently this place is some sort of hangout for drug-dealers. I was in the bar waiting on a $20 salad and some gentleman in a suit tried to sell me narcotics. He had a russian accent. I just said no.
5,No Surprise,"The Four Seasons Hotel in Austin, Texas has been one of my favorite places to stay for business or pleasure for over 20 years. I started going there for meetings and seminars after graduating from law school and the quality of the service has been consistently excellent. There is excellent, personalized service from the first step in the door to the moment you drive away. The food service is excellent, the bar is a wonderful place to socialize, and the management is always looking for ways to improve the experience, whether business or pleasure."
5,Nearly perfect,"The hotel is beautiful and very clean. All the staff were friendly and seemed to genuinely care that we enjoyed our stay. My card key failed to work once, and the fr9nt desk staff took care of it in about 30 seconds, We will be coming back."
5,Austin Star Hotel,"I return to the Austin Four Seasons each August to meet with a Distance Learning group. I would not stay at any other hotel. The service is A+ from booking to departure. The hotel has recently been renovated and is a gem. Rooms look out onto Ladybird Lake. Relaxation and pleasure envelope you once you have arrived. Service, dining, spa and all amenities are top notch!"
5,Best in town,"Likely lobby bar from 5pm - 11pm+. Seems to be a bit of a destination still it’s classy and you could feel very comfortable asking a friend for a drink, or meeting a mixed crowd.Location 4/5Hotel food - very good, Service also very good.Rooms are top notch with all the amenities you expect."
5,Best Hotel in Austin,"We always try to find a Four Seasons whenever we travel and when we do, we are never disappointed. It happened again. The check in was simple, the room was great, the view of the lake was delightful, the fitness center is like a brand name gym/club, the spa with massage therapists, and facial techs was wonderful. The restaurant was the best. Try the Chilean Sea Bass when they have it. The GM and their team went out of their way to make us feel valued. This is a keeper."
5,Four Seasons Austin is AMAZING!,"I live in Austin but one of my favorite things to do is staying at different hotels around town. Four Seasons Austin is always my absolute favorite places to staycation! The new hotel remodel is stunning, the friendliness of the staff is unmatched and each time I stay, I can't wait to return! I love you Four Seasons Austin!"
5,My Second Home,"I stay at the hotel 2-3 times per year and it never disappoints. The location is perfect, the new outdoor bar and restaurant is a great addition, the staff is fantastic at making guests feel comfortable and go out of their way to satisfy any request - no matter how random. I would highly recommend booking one of their lakeview balcony rooms -- I always set my alarm to watch the sun rise from the balcony."
5,Beautiful hotel with gorgeous views and amazing staff!,This wasn't my first stay with the Four Seasons in Austin and it won't be my last. Everything is just so well done there. My room was a great size and couldn't be quieter. I slept so well! I also loved being able to watch from my room the bats take off from the bridge every night! Such a treat! Food was great. Service fantastic and the hotel gym is well appointed and rarely had anyone in there whenever I used it. Definitely recommend this hotel!
5,Beautiful and convenient,The four seasons was beautiful and so close to the convention center. The door men greeted me every time with a smile and hello. Check in and check out was swift and painless. The bed was incredibly comfortable and gave me a good nights sleep every night.
5,Excellent Hotel Experience,Most enjoyable accommodations at the 4 Seasons Hotel in Austin. GREAT nights sleep - has to be about the best experience in the comfort of the bed at 4 Seasons - far above all other hotels I have ever stayed at. The level of the hotel room overall was tip top in all respects. Most enjoyable.
5,Thank you for thinking of the female traveler,"As always, Four Seasons delivers a great guest experience, AND they continue to exceed my expectations. As a woman, I really appreciate the low shelf in the shower that allows me to comfortably shave my legs. Sounds silly, but I wish more hotels did this. My firm's training facility added these to their rooms based on a ton of feedback from our female professionals. They also include make-up remover in the jar with the typical cotton products and the blow dryer was of decent quality. Glad to see that Four Seasons considers the needs of the female traveler.Other pleasant surprises also appreciated like providing me with a mouse pad and white noise machine was perfect. My room service breakfast was great, egg white fritatta also very good.All around great experience."
5,My Favorite,"My favorite lodging in Austin. Comfortable room, attentive staff and 5 star food and beverage. The remodeling for the hotel is all complete and beautiful. I don't hesitate to recommend the Four Seasons to my business connections and to friends for a vacation stay. The river location at sunset is outstanding!"
5,Awesome,"There is no other place I'd stay in Austin! The staff is incredible! Friendly, fun, and if there is anything you need, they are right there for you! The hotel is magnificent in itself, excellent location, beautifully landscaped, right on hiking biking trails, but it's the staff that makes this hotel wonderful!"
5,Owen Is AWESOME!,"Owen and Four Seasons (AUSTIN) has the most amazing customer experience we have ever had!! Saved the day numerous times going over and beyond all expectations, across the board, throughout our stay! THANK YOU for every thing!"
5,Four Seasons (AUSTIN),"OUTSTANDING Customer Service professional. Staff is always anticipating the guests every need - friendly, courteous and definitely prioritize our comfort, enjoyment as guests to the Hotel. A staff of superstars!!"
5,Fantastic stay,The hotel staff was very friendly and helpful during our stay and of course the condition of the hotel was impeccable. The location of the hotel was a plus too. We will definitely be back. Kristin at the concierge was impeccable with her guidance and recommendations during our stay.
5,Wonderful view of river! Best of all the staff provides true Southern Hospitality- Wonderful staff=wonderful stay!,"All of the staff were so nice! Great place to experience Austin and the lake. Swimming, boating ast the hotel or just do spa!We got a little tired of the restaurant food - needs more choices but good restaurants everywhere in Austin! The hamburgers were notable and don't miss the fingerling potatoes that could go with everything!"
5,Grateful for the excellent service!,"I showed up at the Four Seasons after my site tour at another hotel was a BUST. :((( Rene from events took EXCELLENT care of my and I really appreciated that because I was very discouraged and had no plan B. The rooms are very pretty and newly renovated. The service at the lobby bar was great and our breakfast downstairs was delightful. The downtown location is really fun. The hotel is right on the ""lake"" and we did some paddle boarding and walked along the lake. This Four Seasons did not disappoint and I'm grateful for the high caliber service!"
5,Amazing Four Seasons in Austin!,"Everything from the decor to the customer service is excellent at the Four Seasons in Austin. We only stay there when in Austin. The location is perfect,on the lake, and the views are beautiful, the rooms are pristine, beds are so comfortable, and the whole experience is excellent! Highly recommended!"
5,A wonderful Stay,"Whenever my hubby and I stay at a Four Seasons resort, we know we are gonna get excellent service. And we Did!!! Beds are soft and lovey, room is cold in the July heat, quiet, and the food is always excellent. Everybody is willing to help in any way. The pool was nice and busy - but a great way to cool off. The concierge was so good at helping us with restraunts close by. I can’t say enough about these hotels! We stayed 4 days...Bravo!"
2,Four seasons ATX service sucks,Service sucks at four seasons ATX. We will not be returning to this location. Had over 6 waiters hovering around us with only 5 tables on the back patio restaurant and we had to request service. Took another 10 minutes for somewhere to even bring us water. We left and went to hotel lobby bar. It was terrible
5,Four seasons,"Beautiful hotel, nice rooms great location. Property well maintained,clean. Hotel staff very pleasant and helpful, nice tioletries. Nice view of the water from the rooms. Security thru out the hotel was great."
5,Austin Four Seasons,The newly remodeled Four Seasons in Austin is fresh and modern. I spent 3 days there for a work conference and they made sure I had everything I needed. Service was excellent and the food was better than ever. I can’t wait to go back!!
5,"Wonderful amenities, picturesque views, perfect night sleep!","I don't know why anyone would give this less than 5 stars - I wish I could give it 6!I had a 3-day, 2-night stay here for a work conference and wish I could've stayed forever. The amenities are flawless (the bed to die for), the views of the river unbeatable, and the ambience and service perfection. One of my favorite elements during my stay was that in the early afternoon, they offered a variety of free perks -- one day was an elaborate espresso station (complete with all cream options, flavor shots, etc.). Another day they offered complimentary margaritas with a candy station. The service was phenomenal and everyone who worked here seemed truly happy to assist and provide for their guests. Highly, highly recommend and am already hoping to plan my next stay!"
3,Overpriced,"Very average rooms for price. In addition, the pool area is extremely outdated and not up to luxury status at all. Lobby and staff are very good. The greatest value in this property is the grounds area giving a natural feel to a downtown location."
5,Recent Four Seasons Experience,Fantastic experience at the Four Seasons. Great location with fabulous views. Staff was wonderful and very accommodating. Facility was excellently updated and very clean. I felt welcomed the second I walked through the doors.
5,Gorgeous Lobby!,I was recently in Austin for a friends birthday and we celebrated at The Four Seasons and the staff and lobby bar was perfect for catching up! The fresh flower display in the lobby was amazing and smelled terrific! Kudos to your florist!
3,Outrageous Parking Fees,"My sister and I were meeting for a fun 3 night stay in Austin. I was shocked when I was told the self park rates were $45 per night. Since we had two cars, that was $90 a night for a total of $270. Totally ridiculous especially since their communication with me confirming my stay made no mention of these additional fees. Since these parking rates are so high, I believe they should be disclosed up front. Have to say it ruined my weekend!"
5,Excellent stay at beautiful property!,"Beautiful hotel, wonderful staff. I thoroughly enjoyed my stay. Would have loved to stay longer outside of work conference to really enjoy to hotel amenities. The extra touches like kids bathrobe, kids bath essentials and stuffed animal for my son were so appreciated!"
1,Disappointing,"Stayed here for one night on 6/21/19. I hate having to write this review. I love the Four Seasons and have stayed at the Four Seasons in Houston, NYC, Chicago, Orlando, etc. and have always had a wonderful experience. I can't say the same for the Austin location. A few things really stick out about my sub-par experience. Upon arrival we walked over to the reception desk. The women working the desk appeared friendly but I soon realized she was not trained to run the front desk. The best example I can give is when she said ""sorry I'm just not that familiar with reservations"". It all went downhill from there. She kept apologizing- literally apologized 7-8 times. It was overkill and made me uncomfortable. After a brutally long check in experience my boyfriend and I were ready to go upstairs with our luggage. The bellman had placed our luggage on a cart. They pushed the cart into the building from the valet and expected my boyfriend to bring the luggage cart upstairs himself. Weird. Having just had such an uncomfortable experience with the front desk I didn't want to deal with them again so my boyfriend and I just pushed the huge cart upstairs by ourselves.I should mention we had a great experience at the pool. The waitress was friendly and kind- she was wonderful. Brought us water without us asking. Also a great experience with the valet and breakfast service at the restaurant.Later that night we ordered dinner for 2 to our room. No waters were brought up for us. The kids pizza was not good, tasted like it had been made hours before and just recently reheated.No turndown service.Just overall we had a crummy experience. Such a shame especially for paying 600+ dollars for a room per night."
2,Mysteriously missing sunglasses,"I stayed at the Four Seasons in Austin from May 29th - June 2nd for a business trip. The room, the service, the food, the location were all exceptional. However, my expensive Prada sunglasses mysteriously went missing and that is the reason I am giving a poor review. I realized I did not have my sunglasses ten minutes after I left the hotel while in a cab to the airport. I immediately called and told them exactly where I left them but somehow they weren’t there. This is extremely disappointing as I would never expect that from a Four Seasons."
5,Amazing Hotel and service.,"While in Austin for work, I stayed at the Four Seasons Austin and it was everything I have come to expect at this chain. The service was second to none and the rooms were very comfortable, especially the bed. They have remodeled it since I was here last and it is absolutely gorgeous. The convenience to downtown and the conference center is a big plus as well."
3,Not the Four Seasons experience,Staff and property were at the leave of average to poor hotel. Fitness area is old and tired. Half the time knowone answer phone for room service. I would suggest looking at a diffrent Four Seasons hotel or another hotel.
5,Our Place in Austin,"We really liked our recent stay at the Four Seasons, Austin. The location is superb! Not only can you easily walk to many wonderful restaurants and music venues, but Ladybird Lake and its many water activities and trail paths are right at the hotel’s rear doorstep. The hotel charges a princely $45 per night parking fee so if your activities are downtown centric, you may want to eschew having a vehicle. Besides parking cost, another vehicle issue we had was valet wait times. Even though we called ahead by 15 minutes to request our car be retrieved, we had to wait another 10-15 minutes once we arrived at the hotel entrance for its delivery. This happened several times. The young men retrieving the cars were basically running non-stop so the hotel simply requires more valet staffing. That being said, everything else regarding our stay was perfect. The artwork and open lobby are very appealing. The rooms are easily accessed. We were very pleased with our room looking out upon the lake and I much prefer this view to that of the city. The bed is very comfortable and the room itself amply spacious. The toiletries are L’Occitane and good quality. We both loved our bathroom artwork of a horse coming out of the mist. Nice touch! As always, the hotel staff is exceptional and welcoming. We will definitely stay here on our next Austin visit."
5,4 seasons in Austin is a must!,The four seasons is such a beautiful property in the best location. You can explore the Colorado river right out off of the back lawn of the hotel. The staff is incredibly friendly and attentive. The bar and restaurant are wonderful.
5,Wonderful Long Weekend,Loved our weekend away in Austin. The hotel was impeccable - centrally located but away from the noise of downtown. The concierge helped us put together a memorable weekend and was careful to accommodate my dietary restrictions. Thank you for a great weekend!
5,Favorite hotel in Austin,"I have stayed at the Four seasons twice within the past month and have absolutely loved it both times. The first time I was in town with my mom visiting my sister and the second time was for a couples trip. Would highly recommend this hotel due to the extremely comfortable rooms & very kind / attentive staff. Everyone is super welcoming and helpful. The happy hour is one of the best parts of the hotel, the back patio area is beautiful and we had great $20 bottles of rose. The queso at the bar is also very tasty. For people who like tequila, the margarita cart that comes to your room is a fun touch."
5,Great Property,"Great property within walking distance of 6th Street and other restaurants/bars. Fitness center has been upgraded. It's not huge, but nice for a hotel. Very dog friendly too. I understand they intend to renovate the pool in the near future. That will really transform that area of the property as the pool area is a bit dated."
5,"Classy as always, even better with the renovation!","Always stay at the Four Seasons when I am in Austin. Clearly it has been a while since my last stay. The hotel has been renovated, both public space and guest rooms. Love the new design of the lobby, where they relocated the front desk. The restaurant, bar both look beautiful, fully taking advantage of the river view and privacy of the trees. Rooms are finally updated, a much needed face lift. Great linen and very comfortable bed. Love the design of the room. Wish there is coffee machine in the room or in the lobby. This remains my go-to hotel in Austin despite the new hotels like JW Marriott, Fairmont."
5,Luxury Service!,"Hotel sent text immediately after I on-line checked in to confirm our early arrival, really set our minds at ease! And we were blown away that the valet knew us by name and had our key waiting for us the second we pulled up in our vehicle!!! Plus the pet friendliness was outstanding!!"
4,Casual Week End!,"My husband and I really enjoyed our stay at the four seasons. We made our reservation via AMEX and received a complimentary upgrade to the lake view room, which was great. The room was very clean and well maintained. Housekeeping did a wonderful job. Bottles of water are a nice touch. Everything was working in order. I would have loved a bathtub with jets. Usually for this price range you can expect to find them. I’m sure they are available in suites though. I was shocked to not find a Nespresso machine?! Or Tea Kettle?! Hopefully they just forgot to put it in our room, that happens. Our check in was professionally done. We had cocktails at the bar, then headed downstairs for happy hours. Amazing food for very low prices! Great deal. We then had dinner at Ciclo, everything was delicious and wonderful. Highlights on Megan who was amazing and wished us a great anniversary. We received amenities both in the room and at the restaurant. This was memorable. Our only deception with this hotel was the spa. The relaxation lounge was extremely tiny with only 4 lounge chairs. Magazines were torn out and used. Even though nobody was present in the lounge, there were coffee cups and wine glasses everywhere. Not a big deal, we moved them ourselves however nobody came to buss for a good hour at least. The spa is really lacking a hot tub and sauna, prices are higher than competitors and yet no wet areas. The only steaming room was in the locker room, very noisy, not so warm and kinda filthy to be honest (again, lots of coffee cups not cleaned for the entire time we were there). I know these are all details but I would never expect that of a four seasons. I love high end hotels for these reasons. The George V in Paris is flawless on cleanliness. There were three staff members talking at the front desk as we left and we were barely acknowledged. I missed the “aggressive hospitality”. I really appreciated the fresh infused water pretty much everywhere in the hotel. Super nice to stay hydrated. Avoid the swimming pool. Looks like a holiday in pool, they badly need to get rid of that orange color and at least put some greek status for the decoration or God knows what. Staff was well trained overall and paid great attention to details, from calling you by your name to making sure you have everything you need. Cheers to PBX who was very knowledgable and did not need to transfer our call. This was impressive. Expect pens. There were no pens in our room. We had to grab the one in front of the elevator. Fitness center was great, breakfast was outstanding as well with our waiter Benjamin! We will definitely come back if the spa is renovated, it will be worth the price. At the moment it may be a little overprice for what it is! Still very enjoyable though!"
5,Always Happy at Austin FS,"The recent renovation perfects what was already an extraordinary hotel! I’ve spent countless days and nights at Austin FS and have always been treated like family there. It’s why I’ve chosen to celebrate birthdays, anniversaries, graduations and even had a couple of my children’s weddings there."
5,Best Four Seasons and service!,"Amazing property. Amazing service from bell staff to front desk to room service to the restaurant? The grounds are stunning. The Hotel is immaculate and beautiful with attention to service detail. We were diverted to Austin due to weather. We had never been to Austin so didn’t know what to expect. The Four Seasons Austin was so welcoming. We want to come back and stay at the property again, and we plan to visit Austin just to stay here!"
4,Good hotel but not 5 stars.,"I’ve stayed at the Four Seasons Austin a number of times. The staff is first rate and the service very good. That said the rooms are ordinary (no coffee maker and no ice bucket liner). This time there was a musty smell like wet rags. They send an air freshener to my room and offered to move me but one of the employees confided that all the rooms have the issue due to persistent rain and wet weather. If that’s the case, you’d expect the Four Seasons to have it sorted. Apparently they haven’t. I believe the HVAC is left off when the room is unoccupied. While that may save electricity, I suspect in the long run the hotel will spend more due to mildew issues. Keep the a/c on to keep the mildew at bay.Food was very good. Rooms, as I indicated above, are good, but they’re fairly small for a Four Seasons (and I received an upgrade).I think this location has lost a bit of focus but the staff is first rate so likely an issue with the owners pinching pennies."
4,Outstanding Staff and Otherwise About as Expected,"The highlight of the hotel was the staff. They were exceptionally polite and courteous, as seems to be the difference between nice and very nice hotels. The hotel restaurant, Ciclo, was a pleasant surprise. The meal was excellent and the service was also very good.The hotel facility and the room were adequate. The lake view from the balcony was a bit disappointing as would have been the construction views from the city view rooms (but perhaps we'll try that view on the next visit).It seems that the additional cost of nice hotels primarily delivers exceptional service from their staff - and that is the value comparison left for the guest."
5,Third time a charm,Wife and I just returned from 3 day weekend at the Four Seasons of Austin. Think they have the best location of all the major properties of downtown Austin. We love the location for walking path along the River. They have a terrific patio restaurant we we used for breakfast and dinner. Have an upstairs balcony/bar outside with even better views if sunsets. Don’t forget the “ bats are in season “ for watching at dusk nightly. Many people are in boats and tour ships to view. But we never saw any. Rooms are remodeled. Always clean. Get 4 th floor or higher for river view. Our favorite. Also many restaurants and bars within walking distance. It’s. 4 Star in our book !Bob & Cindy Dallas
5,Perfect,"Perfect in every way. Clean. comfortable. A staff that cared. In a rarity to most hotels. I didn't experience even one slight issue; not a stray piece of dirt or hair, not a missing or non working item from my room, nothing."
3,Pay up for the lake view,"Great location, very nice lobby and grounds, good A- staff. My room was on the small side for a luxury hotel. If you book here, it's worth the ~10% upcharge for a “lake view” room (request floor 4 or higher). Otherwise you'll get a “city view” which overlooks the parking lot and a construction site. Worse yet, there are several tall buildings just a few feet away, and it seemed like “city view “ meant “city views you.” I don't understand why rooms don't have a set of sheer drapes to afford some privacy while letting light in— the only drapes are the heavy ones.Also, the FS seems to host lots of outside events (weddings, benefits, etc) which can pose an inconvenience to hotel guests.There are lots of good hotels in Austin."
5,Well Executed Property and Service,"Nicely finished property from the rooms to the lobby and bar to the outside patio area. Service is excellent from check in to check out, and the property's location is especially nice right on Lady Bird Lake, with nice outside bar areas, pool, hammocks, and fire pits. A resort like setting right on the edge of the business district, best of both worlds. Take time to go to the nearby boathouse and rent a kayak or SUP."
5,Another great stay and newly renovated,"We had another great stay here over Easter weekend. Our first since they completed the renovations. The rooms have been nicely updated and the lobby area, bar and main restaurant have all been completely updated. They also added a large balcony from the lobby bar which is great for outdoor seating and views of Lady Bird Lake and Four Season grounds. My favorite is the back lawn area were the kids can run and play and you can dine casually out here. They are also dog friendly which is a huge plus. Staff was Superior as always. Thank your FS Austin for another wonderful trip!"
1,BEWARE BEWARE BEWARE,"BEWARE BEWARE BEWARE!!!!!Unfortunately I have to give this place a 1 star rating. Privacy is NOT at the top of their priority list. The reservations manager Laura intruded into my husbands LinkedIn profile to gain personal and sensitive information. When brought this up to management (David) they tried to cover they're tracks by saying she was simply seeking for an email address. Really? You take it upon yourself to just go into your guests personal online pages to look for information without asking? What happened to a telephone call? Leaving a voicemail??? Furthermore our email address is listed in the reservation or we would not have received correspondence regarding confirmation and reservation info etc!!! I have NEVER in the history of staying at this property or any hotel for that matter for employees to investigate or research their guest information online unless they have a reasonable doubt to. We both understand that LinkedIn IS indeed public info. But only for the intent for those in a similar industry to network. Not for the personal enjoyment or pleasure of hotel staff to be looking into because they are being nosey and intrusive!! I tried to make a complaint but got nothing but the run around and excuse after excuse! Hard to get anyone to return a call, email or simply take responsibility for their actions without lying and covering it up! Four Seasons Austin is very sketchy!"
5,Exceptional stay,"Hotel staff provides excellent customer service, upon check in the agent explained where things were, such as resturant, lounge etc. When calliing for in-room service it came promptly, when asking questions the staff was always helpful and greeted me with a smile"
5,Weekend in Austin,"I loved staying at the Four Seasons in Austin! I was there visiting my daughter who is a student at UT. The room, with a view of the lake and the Bat Bridge was awesome! We enjoyed in room dining, time at the bar as well as the restaurant. Top service as you would expect from the Four Seasons."
5,Easter Weekend Getaway,"This Hotel represents the impeccable quality and service the Four Seasons is noted for. When you couple this with a beautiful city such as Austin and the gorgeous property along the Colorado River that the Hotel is on, it is wonderfully relaxing and a joy to stay at!"
1,Horrible stole money,"Didnt apply my deposit and charged my card numerous times without permission. After countless emails very little done to make up for this. Understaffed, no pool attendants, not enough capacity in restaurants to handle guests of the hotel cared more about people that were not guests."
5,your in the wrong place if your not here,Went down for the Easter weekend. The staff along with the hotel is second to none. We have stayed in just about every luxury hotel Austin has to offer. We have found that four seasons stands along. You have everything at your finger tips. Its walking distance to everything or a short urber ride. You have the river view along with a city view. This is a great place to stay as well as a memorable one .
5,Not to be missed!,This review is about the outdoor restaurant. Many friends said its incomparable and they were correct. I’m staying at nearby hotel and walked over for glass of wine and easy dining. Sat outside looking at the river and the atmosphere was very peaceful yet vibes. Excellent wine by the glass and had fantastic fish tacos!I was alone and felt totally comfortable. ILiked it so much that I’ll venture back tonight!
5,The Four Seasons is still the Four Seasons,"It is everything that the name has come to mean. Service is perfection. Food is great, drinks are great. The rooms are a true getaway with comfort and everything that you could possible need. It really holds up the end of the bargain that is expected from The Four Seasons."
5,Great hotel with spectacular service,I love this hotel and so does my dog!! The location on Town Lake with access to biking/walking trails is great as are the service and personal touches. Its just too bad it has gotten to be so expensive. :(
5,"Gorgeous Views, Luxurious Stay","The Four Seasons in Austin is a treat! It's nested next to the lake and is a slice of serenity in downtown Austin. The view of the lake is stunning and while you are in the midst of the bustle of downtown Austin, they've done a fantastic job of making it feel quiet. It's worth upgrading to a lake view to wake up to such a gorgeous view!I would also highly recommend brunch at the Four Seasons. They have a variety of options spanning from sushi to your classic breakfast dishes and the service is unparalleled. Plus, you get $1 mimosas and a fantastic view of the lake!My husband and I stayed here the night of our wedding and they did a fantastic job of making the evening feel extra-special."
5,Luxurious Stay,From check in to check out and everything in between my stay at the Four Seasons Austin was wonderful. The concierge was knowledgable and helpful. The grounds were beautifil and the drinks were strong. Waht eslse could one ask for
5,Put Four Seasons on Your List,"The Four Seasons truly provided an ""individual"" feel to my stay and the quality of the experience was fantastic. The rooms were exquisitely appointed and the fitness facility was top-notch. Will absolutely stay again at this property!"
5,quick business trip,"quick 3 night business trip to four seasons austin in february. hotel was redone on the inside but not ultra-modern. outside, especially pool area, needs a major refresh. bed was very comfortable, room was spacious."
1,Definitely not 5-star quality,"Below is an email I sent to Assistant Manger, Sara Thompson, about my experience at the Four Seasons Austin. I did not receive a response. Is this the experience you'd expect from a 5-star hotel? You decide. We found much better quality elsewhere at similar and lower prices.Sara,The following was our experience at the Four Seasons in Austin:1 – When we reserved, we were assured our room would be ready for us in an hour. When we arrived, three hours later, our room was not ready. In fact, we had to wait a half hour while it was prepared.2 – A staff member told us a room had been prepared for us, but that room had given to someone else.3 – When reserving, we explained the importance of a firm mattress. We were assured a special topper would be put on the bed to make it firm. The “topper” turned out to be a thin foam pad which did absolutely nothing. I had to sleep on the floor because the bed was too soft.4 – The following day, the manager at checkout told us the procedure for making a bed firmer was to flip the mattress. The manager said he was surprised we hadn’t been told this and this hadn’t been done for us.5 – The manager at checkout denied our room had been prepared and then given away. Therefore, either the Four Seasons did not live up to its promise of having a room ready for us or someone on the Four Seasons’ staff deliberately lied to us.Your response to our recent experience at the Austin Four Seasons suggests you and the Four Seasons believe it is to some degree acceptable that the Four Seasons failed to deliver on a promise, a guest was put in a position where she had to sleep on the floor, and the manager made it clear that staff was poorly trained and that someone was lying about what had happened. Is this, in any way, consistent with the Four Seasons’ brand? If so, the Four Seasons’ standard for guest care, comfort and satisfaction is well below that of similarly priced hotels and, frankly, of lower price hotels as well. Is this what you and Four Seasons believe and is this how you want to leave it?"
