rating,title,review
5,Nice hotel in a great location,"The location near the Capitol, 6th Street, and everything else in Downtown Austin is awesome. Staff is very warm and inviting and the rooms are nicely appointed and clean. Wife loved the separate makeup counter and the shelves next to the sink. Having the shelves allowed us to keep everything on the pedestal sink.Overall, great experience for staying in downtown Austin."
5,Weekend getaway and proposal,I asked the hotel to decorate my room for by beautiful fiancee. I proposed to her earlier that day. Not only did they make this happen they went above any expectation I have ever had. Thank you for everything!!!
5,Our extra special experience,"We had the BEST stay at the Intercontinental in Austin!The check in with James was extra ordinary!He went out of his way to be extra helpful and caring. He also gave us a great room with a great view!!! We used to stay at the Four Seasons, but we will be staying there from now on! ARodney at the front was also super!!They both kept us hydrated with waters coming and going!!!"
3,Bad service experience,"Great downtown ATX location for a weekend staycation. However, my room was never cleaned even after making a special concierge request AND money left for housekeepiing tip was gone. No bed made, room service tray not removed, nothing. Group of friends came from bar to room for birthday drinks. Not a good advertisement for hotel service."
3,we expected more for a Four stars hotel,"Great central location, nice clean room... but it's very dated, it needs a make overs. It's bit old fashion but without the charm of The Four Seasons.It's average hotel within this price range, we expected more."
5,A Terrific Experience at the Intercontinental Stephen F. Austin,"After a late flight from Chicago, I was exhausted when I arrived at the Intercontinental. The short trip from the Austin airport was a relief and the hotel's main floor is elegant. My room was exceptionally beautiful and the bed was so comfortable, it was like being at home in my own bed. The accommodations were lovely and the location was convenient. I will definitely stay there when I return to Austin."
5,Always a great stay!,I’ve stayed here a couple of times and each visit has been great! Great downtown location and amazing customer service - everyone is beyond friendly and helpful! Terry with the front desk (phone) crew was awesome - thank you again!!! I’ll definitely be back!
5,Memorable Stay!,"This is a very beautiful historic hotel. It is clean, comfortable and the staff was SUPER friendly. We stayed in a room where the windows opened up to a view of the Texas Capital. Stunning! There were lots of restaurants nearby with a vibrant night life. Beautiful nature trails provide a break from the rush of the city. We hope to stay at the Intercontinental some time in the future!"
5,Excellent stay!,Very hospitable hotel and extremely accommodating. We love the location and ease of access. We must have called down to the reception 8 times asking for items and recommendations and they were so helpful each time. Will definitely be back next year!
5,Great birthday weekend,"My boyfriend brought me to the Intercontinental for my birthday. I was blown away by the elegance of the hotel. It has this old world charm in the middle of the bustling city. We had dinner at the hotel’s restaurant and the food was delicious. The location of the hotel is perfect, we were walking distance from some great restaurants and bars. It was the perfect night and I was so impressed by my boyfriends choice in hotel! I would definitely recommend staying here."
5,Great property!,The staff was very attentive at this very nice downtown property. The view of the capital from our room was an added bonus. The charm of the historic building coupled with the location and the wonderful staff - make this an awesome place to stay.
5,Great stay!,"The hotel was right downtown, very easily accessible via bus or uber/lyft from the airport and to attractions we wanted to explore! We had to book a room last minute and Ryan at the front desk was incredibly nice and helpful during this stressful time. The property is very nice and the breakfast buffet was delicious. We would definitely look into staying at this property again if we return to the area- thank you so much again Ryan!"
5,Wonderful hotel,"Fabulous hotel- historic building. We had a view of the capital building. Friendly, helpful staff. Comfortable room. Can’t wait to visit again. Lots of eating and drinking establishments all around the hotel. Music venues, shopping and museums also nearby."
5,Excellent Service!,"Ok, it was just amazing! I really loved the check in (fast and efficient) and all the personal was really nice, i recommend it for sure!since my arrival everyone welcomed me with smiles, all the staff is very helpful. check in was fast, the room was in excellent condition, I loved the view and the restaurant food was delicious."
5,The Best Hotel!,"My experience at the hotel was excellent, it surpassed my expectations. Carmen at the front desk was very helpful and always with an smile. She should be an example to the service industry for those who has lost the service touch."
5,Truly excellent hotel!!!,"The hotel was very clean. The staff was truly amazing. I have stayed in many hotels and this is by far the nicest one. IHG is the best. Special thanks to the friendly front desk staff, bar, house keeping, security and valet. 🥰"
5,Great Location & Helpful Staff,"Love this place! Beautiful & classic interior, with a GREAT bar (and patio) right in the heart of downtown Austin. Hosted a corporate workshop in their meeting space - stellar customer service from valets and bellhops all the way up to catering and event staff. VIP guests from out of town were impressed with the hotel, as well."
5,Ryan is the best!!!,"This is our third visit and Ryan always smiles and remembers us by name every time! He makes us feel so welcome. His meticulous attention to detail is what keeps us coming back! The hotel is in the middle of all the action, come experience the magic!"
5,Delightful introduction to Austin!,"Historic and very elegantly restored hotel in the heart of downtown Austin--close to shops and boutiques, restaurants, clubs, bars, bats bridge, and the capitol building; UT-Austin campus and LBJ's presidential library and museum are close enough to walk. The trendy and bohemian So-Co area south of the river is a short car ride away. Although the hotel dates from the 1920s, it has been beautifully and lovingly restored and updated with all modern amenities, yet retains old world elegance. Rooms are luxurious, guest products in bathroom are of high quality, terry-cloth bathrobe and skippers make you feel like a million bucks! Although we did not use it, the lap pool and gym seem more than adequate for those who might want to use them. The staff could not be more helpful, professional, friendly, and accommodating if they wanted to! From the helpful valet staff members, to the front desk (regardless of hour), to the restaurant and bar servers and room/housekeeping staff--all were always courteous and went out of the way to meet all our needs. In 6 nights, we literally never had to once open the door of our car to get in or out or the front door of the hotel to come and go! During our stay, we had a one-night visit from relatives who stayed in a different room, but had a small dog--the hotel was very welcoming of the pet and even provided recommendations for pet-friendly areas and restaurants nearby. The second floor veranda is a wonderful place for happy hour or a late-night drink and the view of the street below allows for great people watching and taking in urban life downtown. Now that we will have the opportunity to visit Austin more frequently, we will definitely make this our hotel in Austin!"
3,"""PET FRIENDLY""? I DON'T THINK SO.","I have stayed at the Intercontinental several times over the past 5 years. I go to Austin 6-7 times a year to visit my children. This past weekend I was extremely disappointed. First, due to a parade we were unable to get to the valet and had to park one street over using a meter, which would expire in the middle of the night. I understand the hotel had nothing to do with the parade, but it would have been nice to get some kind of notification. The real issue is that we booked our room through Priceline (which we have done many times). We chose the Intercontinental because of the rate and we had stayed there before while visiting. We were also looking for a ""Pet Friendly"" hotel this visit, which the Intercontinental advertised they were. Two weeks prior to this visit we stayed at another hotel in Austin which advertised ""Pet Friendly"" and we checked in with our 7 lb. maltipoo which they greeted and helped up to our room with a very easy checkin. However, this stay at the Intercontinental, we were told there was a $100 pet deposit (WHICH WAS NOT REFUNDABLE) and had to complete a paper that was a bit excessive for our 7 lb. maltipoo. BASICALLY THEY CHARGE YOUR PET $100 TO STAY THERE. The gentleman checking us in, Sebastian, became very rude when we questioned the $100 deposit. No where did we see there would be an $100 pet deposit. If we would have been aware of the pet deposit, we would have stayed at another hotel. At this point we were too tired and just paid and checked in. The room was nice. We ordered room service which was good. However, if you want a ""Pet Friendly"" hotel this is not it. There are many other hotels in Austin that do not require a pet deposit to stay that are equally as nice if not nicer."
4,An Alternative to the Cookie-cutter Modern Behemoths,"I stayed here for two nights while attending a conference in another, larger, hotel down the street, and was happy to have done so. The desk staff were exceptionally helpful as I worked out credit card hiccups. My room, while on the small side, was perfect for my needs and very clean. The gym was well-equipped and clean. It was nice to stay in a historic Austin landmark."
2,"Not 4 star quality, wouldnt stay here again","I don't understand how this hotel has 4 stars. I have stayed in most of the hotels in downtown Austin and this place is a dump. Rooms are old and small, the bed is extremely hard and uncomfortable, AC never got cold, tiny windows, no view, no balcony, no outdoor pool, no amenities deck. Compared 4 stars places like the JW or Fairmont... well this place is closer to a courtyard in quality. If your planning an Austin getaway I would avoid this hotel."
5,WONDERFUL EXPERIENCE!!,Ryan was very professional!! Beautiful location!! We were here for a business trip and I was definitely impressed with the level of courtesy and professionalism that was displayed! You all are definitely worthy of a five star rating!
2,CAN'T BELIEVE WHAT I FOUND IN THE BED,On the king bed there was a blood stain and a blood stain on the comforter. My business partner found a used bandaid and a used piece of gum in the pull out couch. We were disgusted by this so had both beds changed. Front desk offered us two drink tickets which was a pathetic way to apologize so we are definitely not staying here again. Valet was $42 a night which is a total rip off so there is a public parking garage half a block away so park there and don't waste your money.The hotel is in a great location so its perfect for walking to 6th street.
5,Bedst Hotel in Downtown Austin!,"I booked a group of 12 people to stay at the Austin Intercontinental Hotel after getting a great group rate. We have one of our plants in nearby Georgetown where we bring in people from all across the country and this was the first time we booked the Intercontinental. Every one of our guests commented on how they loved the rooms and hotel experience but especially the comfortable beds! With this hotel being right in the middle of downtown Austin you can't go wrong, walking distance to so many great restaurants and of course the live music scene on 6th street. My compliments to the hotel staff and management team, as a result we are looking to have this hotel be the first choice for our all future guests."
4,Wedding Anniversary Hotel Stay,"We stayed one night at the Stephen F Austin for our wedding anniversary. Our room was beautiful, overlooked Congress and could see the Paramount and the capitol building. We had dinner at this delicious Italian restaurant right on Congress, Quattro then had drinks at the hotel up on the 2nd floor patio overlooking the Congress Avenue. Great service, indoor pool was small but clean and empty, hot tub was nice. We would go back again."
5,"10/10, would stay again","Wanted a good deal for the night and even though we had to checked into the hotel in the middle of the night, Sebastian G was very helpful and accommodating.....found some broken glass in the room, no big deal."
1,Room not ready,"Rooms not ready at check in time. Out of control management. Last time for Intercontinental. People sitting all over the lobby and no where to go. Offered me points, joke. Almost $400 for a night and the front desk was a mess. On the positive side, the valet guys were great and the ambassador checkin/concierge was great!Got to the room and it was the size of a postage stamp."
4,"Nice hotel, but many extra charges","We stayed here for the night of 4th of july. The staff was very helpful and friendly, and we got a huge room on the 6th floor. Room was clean and had all the necessities. The hotel itself is really beautiful, but they charge you for everything. The valet parking cost $45 a night, so I would probably recommend trying to find a self-park somewhere close. Also there is no free internet unless you join the rewards program, however that is free, so just do it unless you want to pay $15. Breakfast can be delivered to your room for an extra charge."
5,THE place to stay in Downtown Austin - Heart of Texas,"Hotel:Location – In the heart of Texas capital, literally blocks from and in line-of-sight of the Capital Building, the Stephen F Austin is in an ideal location for a weekend get-a-way or an extended stay in the vibrant downtown area. We chose the SFA as the host hotel for our daughter’s wedding. It was walking distance to all venues (if any chose to go on foot) and is surrounded with city parks, lake lined running paths, attractions, sightseeing, and restaurants for the guest’s downtime. It was the perfect hub for the wedding rehearsal, rehearsal dinner, welcome party, wedding service, reception, and post reception gathering.Ambiance – Many hotels claim they have the most current technologies and conveniences, but the SFA truly does, plus the relaxing feel and warmth of an inviting classic hotel. The blend of dark wood and warm colors greet you and invite you into the common areas. You can feel the historic past as you walk through the doors.Amenities – The hotel has all the amenities necessary for a private weekend get-away, a conference, and special group events. We were there with a group of guests for a wedding. The SFA was the perfect Host Hotel for the Wedding Party and guests. There is space for private moments, as well as, fabulous locations within the hotel for group gatherings that allowed old friends to catch up on the latest events in their life. One feature, that stood out as special for us, was the second floor porch, outside the bar, that wraps around the corner of the hotel, providing the ideal setting for small group conversations while taking in the Austin downtown nightlife and State Capital.Service Staff – From the valet to the desk to cleaning/bus staff, everyone was welcoming. They were attentive without being underfoot, in your way, or with a hand out for a gratuity, although their service quality invited special recognition. Texas charm shined from the greeting to the last ‘thank you and hope you enjoyed your stay’.Management – Management was extremely easy to work with throughout all phases of the planning, contracting, and executing our Host Hotel stay. They were very responsive to our questions and quickly addressed any concerns. They were flexible and worked with us on the few unexpected situations that occurred, like storing the wedding cake that remained after the reception. Management is truly first class professionals.Room:Décor/Esthetics – The rooms were very inviting with just the right amount of furniture and decoration. The motif keeps with the historic Texas up-scale classic feel. The room (and the lobby) might transport you back to a period where you are attending a cattle barons ball or enjoying the 1920’s speakeasies just down the street: all this while realizing you are in a first class 21st century establishment.Functionality – The rooms are a great size. My family stayed in four different room configurations. They were each perfect for their need. The room layout was done with functionality in mind and furnishings were carefully placed to maximize the use of space while providing a natural flow through and around the area. There was the right amount of empty/vacant space so as not be wasteful but provide a feeling of a home rather than that of a hotel. The rooms are current with technology- providing elements like tabletop contact device chargingQuietness – Without question, our room was the quietest room we have ever been in. On the corner of the hotel’s 9th floor overlooking busy Congress Avenue there was ample opportunity for it to be noisy. I am not sure what they did architecturally, but we never heard any outside noise or any inside conversation or footsteps. All of our friends staying in the hotel said the same thing.Cleanliness - Having travelled across the USA, Canada, and to Europe, I have stayed in many hotel rooms and I have to say our room was one of the most, if not the most, clean room we have stayed. Usually even in the best hotels I seem to find some item / evidence that reminds me that someone was here before me; however, our room looked and felt like we were the first guest.All around recommended as a place to stay."
5,Faultless stay,"This is a great hotel in the heart of Austin. Good sized rooms, great amenities in rooms and fast and pleasant service throughout! Not a single flaw or blimp in the stay - I wouldn’t stay anywhere else in Austin !"
5,"Everything is Top Notch - The Service, The Rooms, The Stay - EVERYTHING!","The location just happens to be perfect, right in the heart of downtown Austin. But it's the staff and service that keeps bringing me back. The rooms are great, the food is awesome, but the people are superb!"
4,Another Fine Intercontinental Property,"This is a very nice hotel and more importantly, the staff is well trained to provide excellent guest service. The are professional, effective and accommodating. Especially nice is the lounge on the mezzanine floor which has an outdoor patio. It is a few short steps to 6th Stree which is convenient. The Paramount Theatre is next door and there is always a movie or event worth seeing."
5,southern hospitality,"This historic hotel has a great location and displays all that is best in southern hospitality from the moment you arrive, to the chocolate left in the turn down service, to the valet parking. In particular jose and vinnie in the club lounge go above and beyond to see that guests have a memorable experience. A great place to stay for business or pleasure."
5,Love this hotel!!,"Love this hotel! Every time I'm here it feels like home. The staff is incredible, the rooms are comfortable, and it's also one of my favorite smells! It's perfect locations makes it easy to access all of the best spots in downtown Austin (including the State and Paramount Theatres and amazing restaurants). Also, Stephen F's bar is one of my favorites in Austin, and the outside patio has the best views of the city."
5,We keep coming back...,"We love the SFA and visit it a couple of times of year but our favorite time to visit is during a television festival each June. Over the last 7 years of staying here the hotel has refurbished and upgraded on many levels and it continues to tweak its services to meet each guest's needs.Even with a conference going on and people milling about in the lobby and along the grand staircase it is still easy to find a staff person to help with whatever one might need. Which leads me to what I think is probably the biggest selling point for this hotel—the staff plus so many of the staff members (bellhops, wait staff, housekeeping, lead staff) have been there for each of our visits over the past seven years. They are extraordinary people friendly yet totally professional-- I'm hoping that besides being a great place for guests to stay it is also a great place to work because why else with all the high end hotels appearing in Austin would they stay for so many years?The rooms are super comfy and come in all sizes depending on what your budget might be, the second floor bar is a great place to hang out and meet people-- especially if you can snag a table on the balcony with a view of South Congress and the beautiful capitol building, the Roaring Fork has several delicious dishes and great bartenders. All and all it's a great hotel with a fantastic location-- 2 blocks from the capitol (go and walk around inside), 2 blocks from Sixth Street (live music and a taste of what makes Austin weird), a mile from the heart of South Congress which takes you over the bridge where the bats live (bridge is 5 blocks from hotel). Just watch out for the electric scooters because they aren’t watching out for you.I usually include some minus points in my reviews so that readers know that I'm paying attention-- previously for this hotel it was the elevators but they have been zipped up and there is rarely a wait for access. I guess the only complaint I heard was from my husband who wasn't thrilled with the lobby coffee but was perfectly happy with the coffee in the club cafe...but I can’t give my opinion on that. My 5 star rating stands strong."
5,This place is home to me...,"I truly cannot say how much I love this hotel and their staff. I've been staying there for 8 years and host major events there. From the bar staff (sweet Peter), to the catering team (amazing Julie), to the sales team (dear dear Danelle), it is just an unbelievable team that manages to feel boutique but also part of a bigger brand. It also manages to feel very much local/Texas, but with non of the downside or missed amenities. Do yourself a favor and stay there..."
5,Club InterContinental & Stephen F’s Bar are on point!,This was my first time coming to the ATX festival and staying at the InterContinental Stephen F. Austin. The hotel was beautiful and the staff was delightful. My friend and I had a club room and experienced exceptional service in the Club InterContinental by Jose Luis. We kicked off each evening with delicious appetizers while being wonderfully taken care of by Jose Luis. We’d then head up to relax out on the patio of Stephen F’s Bar where Steve would greet us with a big smile and spectacular service. I can’t wait to return next year!
5,Best Place to Stay in Downtown Austin,"We spent two days in Austin and this hotel worked out great. The staff are WONDERFUL and some of the most polite in the industry. We had a couple of special request and they were handled with impressive action. The InterContinental Club is this great oasis in the bustle of Austin--of note was Luis who was very accommodating and and was so helpful. Luis made the Club look great and still found time to connect with the guests--it was impressive.The rooms are spacious, though the hotel could you some updates in the public areas. Parking is valet only (normal in Austin), but the parking staff are very prompt.The location and the Staff make this the best place to stay in Downtown Austin"
4,Paramount Saturday,The check-in and check-out process was easy despite a TV festival convening near the hotel. I received a room on the sixth floor near the elevators. The room was small but quiet. You needed to close the door to the room to open the closet door in the narrow entryway.The was a robe and a safe in the closet. The decor is a red pattern accent wall with the remainder of the room was off-white. The queen sized bed with a high black headboard with a star in the center was the focal piece. A black sideboard functioned as the TV stand and mini-bar. The bathroom was small with numerous amenities on glass shelves. We were able to partake of the pool and whirlpool which we had to ourselves. The location of course is prime so we wandered around for meal different options instead of dining at the hotel because it was so busy. The coffee offered in the lobby is the best option because the in-room keurig produced a strange cup.
5,Wonderful post wedding brunch,We spend a wonderful morning with our family and friends after the wedding of my cousin. The food was delicious especially the granola and omelette. The staff was kind and attentive and met all of our requests. Would definitely recommend it!
5,ATX TV Festival,This was our first time to stay here during the television festival as we usually stay at the JW Marriott. I’m so happy we finally stayed here! The location is super convenient for the festival and the accommodations are great. The room is super clean/comfortable and the club accommodations are fantastic. We absolutely loved meeting José Luis who took fantastic care of us! He makes a fantastic cocktail and you can tell he genuinely loves his job. We can’t wait to come back next year and plan to stay here for every festival going forward.
4,Very Good Hotel,Stayed in this hotel in January. We arrived in the early hours but check in was very efficient. Good size room and very clean. Breakfast was very good and had dinner in the restaurant (Roaring Fork) on one evening which was also a good experience. Great atmosphere in both bars in the evening. Staff are friendly and professional. Excellent downtown location.
5,Really Enjoyed,"Spent three nights here at Easter. Rooms can be smallish like any older hotel but public spaces are very nice. Staff were fabulous, especially Sally. The location is also great. Easy walk to Sixth Street, to the river, to South Congress and other attractions. I would stay again."
5,A few days in austin,The hotel is extremely nice inside and on arrival we got an upgrade. Rooms very comfortable air conditioned very clean and tidy. We were on a room only basis so can't comment on the food etc. This hotel is well placed in the city if you like walking with good restaurants and bars close by. I would recommend it as a base. The staff at check in and checkout very professional.
5,May Favorite,"The Stephen F. Austin InterContinental is my favorite place to stay in Austin. Right in the heart of the great places to eat, the Roaring Fork in the Hotel, my favorite bar upstairs with a great patio! Love this place!"
2,"Nice room, leaking air conditioner in room","Decent Hotel in need of repair and interior renovation. Pleasant staff. The stay started well with a spacious room and welcome champagne for our anniversary. Soon after arrival we noted that the drawers in the dresser would not stay closed.That was just weird. But the dresser was ""leaning"" away from the wall. And the drawers would simply not stay closed. We were surely not anticipating a leak from the ceiling due to air conditioner malfunction. Even though staff ""fixed"" it when we needed to be getting ready for dinner, the leak recurred while we were asleep. So we awoke to a large pool of water just inside our door. Management fix for this was extra points on our rewards account. Evidently this was a consistent problem,s because as we were checking out the maintenance staff who repaired our room was exiting a neighboring room with their ladder and tools. Just disappointing all around."
4,Problems with Night Manager,In Town of my daughter's graduation from UT. I have stayed at this very nice downtown property multiple times. The housekeeping staff woke us up at eleven thirty stating the room was empty. Then the night manager insisted I come down and recheck in because they didn't show me checked into the room. Which I had completed done the previous day at check in and signed all the documents and given a credit card.
4,Not Quite,"Generally a good+ stay, with a couple of nits:1. Parking fee is exorbitant.2. Inexplicably, the room was not made up one day (even though staff had entered for turndown service).3. Had to request guaranteed one-level room upgrade as an Ambassador. .Otherwise, about what one should expect from an IC in terms of quality and staff."
5,HISTORICAL GEM IN DOWNTOWN AUSTIN,"The ""SFA"" as we call it is one of my wife's and my favorite hotels even though we live right here in Austin. Frequently when we will be enjoying our local nightlife downtown, especially on consecutive nights, we elect to stay here and avoid the drives. The staff is excellent and very friendly. The second floor bar, with its balconies overlooking the street life, and its phenomenal bar staff, is one of our favorite haunts. The Roaring Fork restaurant, with its own vibrant bar, is excellent but VERY popular. Reservations are all but essential.The rooms are great, but the suites are fantastic. In a variety of sizes, they all share historically classy decor and great views. And of course, the SFA's location is spectacular; walking distance from all the highlights of downtown Austin. It is our ""home away from home' when we want to spoil ourselves!"
5,"Beautiful hotel, great swrvice",Stayed here for a work conference. The hotel staff was super friendly and accommodating. The room was the perfect size for 1 and had all amenities. The bar in the hotel was an added bonus. It’s conveniently located within walking distance of lots of restaurants and things to do.
5,"Great travel experience -- and major props to the head engineer, Jorge!","I have been staying in this hotel for years, fabulous property and location. With a friendly and highly responsive front desk - that, for me, is a major yardstick on hotels. My recent visit to the Stephen J. affirmed, yet again, why I love this hotel staff so much: Upon check-in to the room, my A/C was stuck on 62-degrees. Called the front desk, within minutes the head engineer, Jorge, showed up, ladder and tool box in hand. He diagnosed the problem - the compressor had gone bad -- and did the fix immediately. (By then the front desk had already offered to move me to another room, but I was so impressed by Jorge's courteousness and efficiency I stayed put!) Over the next few days, Jorge followed up with me several times, to make sure everything was working properly. He also left me a very nice handwritten note at the front desk, to apologize again for the inconvenience (not his fault, obviously!) and thank me for my patience and patronage. Total class move. I was so impressed. Also reminded me, once again, why I love this hotel and its amazing staff so much!"
4,Great location...although better options are available!,"I visited this hotel for a work function, so for that purpose it was a good choice. However, if you plan to visit Austin, there are better choices available at this price range. The location was 1 block from the famous 6th Street. Conveniently located near retail stores, restaurants and bars. Service was exceptional but the hotel itself isn't anything out of this world and could use a face lift. One word of caution is walking to and from 6th at night...then again walking anywhere on 6th at night is a risk. So be cautious of your surroundings."
2,Damaged vehicle,I had a great trip to Austin and a decent stay at the hotel but after just checking out my husband noticed a scratch to his truck. We paid 100$ for 2 nights of valet services and in return now have to repair damages clearly caused by the valet team. My husband called and spoke with the valet manager Rudy who showed no concern and only stated that we should have said something soon. We called and reported the damaged less than an hour after checking out once we saw it. He recommended we return to see the garage and proceeded to tell us how large it was and the likely hood of damage was minimal. We asked what was the process for reporting the damage and Rudy's response was just come back and he would file a police report. We are not from Austin and when we return we will not be staying at the intercontinental. This is due to the lack of accountability and care for patrons. I do not expect the company will provide resolution but hopefully all who do stay will check for damage before leaving valet!
5,TERRIFIC property at which to host a professional meeting!,"WOW! Where to begin!? From the moment I got the proposal from the sales team at Intercontinental Stephen F. Austin to the minute I stepped into my Uber to head to the airport when our meeting was completed, EVERYTHING (and i mean everything!!) was handled beautifully by the professional team on staff there. Our professional association hosted about 50 individuals with four separate meals occurring on site and our full-day meeting there as well. The rooms -- our ""run-of-house"" to our VIP suites -- were lovely and the housekeeping staff fabulous! The food was unique, diverse,and YUMMY!!! The meeting team -- catering (managers/servers/bartenders), sales, A/V -- were SUPERB! Jennifer, Ghina, Heaven, Javier, Nate, Joseph, Veronica, Martha -- THANK YOU!!! Wouldn't change a thing!! Wish I could host every one of our meetings with y'all!!"
3,"Nice hotel, too historic!","As the hotel is very old, the hotel rooms are very small. I don't know if the people that are high up in the elite program have nicer rooms, but mine was the size of a Microtel hotel room. Though it was small, the hotel room was very nicely appointed."
1,Do Not Stay Here,"I had a late check in Friday night for a 4 night stay. First vacation in a long time. Based on reviews I read I booked the King Continental so my husband and I could have a larger room and access to breakfast and cocktail hour if we wanted. We checked in about 10:30 pm after a long day of travel. At check in nothing was mentioned about access to the breakfast or cocktail hour. I figured I could address it the next morning, it was such a long day already. So we got to our room and it was a queen, not a king bed. So I called the front desk to ask why we were in the wrong room. I was told they ran out of rooms and basically I was out of luck. But they could put me in a small king room the following day. I also asked why I wasn’t told about the breakfast and cocktail hour. He stated he was “just seeing that on my account now“. Was he trying to pull one over on me? So now we have been moved to a tiny king room with no reduction in price. This place is a joke. Also if you own a cell phone or have the need to recharge any device you can’t do it in this hotel. There are Zero available outlets. Do not stay here. They’re dishonest and unfair."
1,Overrated - overpriced - the intercontinental doesn’t have a continental breakfast; go figure.,I had to wait 2 hours to enter my tiny $300 room. The only surviving feature is the location but I’m sure you can get more bang for your buck across the street. If you’re going to Austin - look elsewhere.
5,Servvie,This hotel is awesome. The rooms are spacious and beautiful. Hospitality was above a 10. Carmen Ortiz (director) greeted us and made us feel at home. Vincent that worked the front desk also made us feel so welcomed and answered all our questions We went to the 2nd floor lounge for a night cap. The bartender Hope was so welcoming and made sure we had a nice time.
5,Very Accommodating Hotel!,"We had a great stay - We stayed last weekend for our anniversary. The accommodations were great, room was clean, bed was comfortable. Location was perfect.Even better, is that we unexpectedly got a bottle of Rose & Chocolates sent to our room with a handwritten note from the hotel manager. The personal touch goes a long way and we really appreciated it. The hotel was also very accommodating and sent a mini-fridge up to our room so that my wife could store her breast milk that she was pumping so that it wouldn't go to waste. Would highly recommend this hotel to anyone."
5,Great Staff and Great Location!,"Couldn't ask for anything more! From the doorman to the banquet staff, this property delivers! Their professionalism, enthusiasm and hospitality are second to none! If something popped up during the meeting...no problem...they were happy to help."
