rating,title,review
5,Westin Austin Downtown,"Be aware that valet parking is $49 per night. It will get you a 10% discount at breakfast, but I am not sure that it is a good trade off. The menu in the restaurant is typically Austin semi-healthy, ""let me throw some kale on that for you"" type food.But they have not ruined the hamburger yet, very good."
5,Westin staff went above and beyond!,"Can’t say enough about how accommodating the Westin staff was after we had to quickly vacate an undesirable Airbnb. Exhausted from searching for a hotel, we checked in at 11 pm, when Phoebe at front desk had two rooms available and offered to comp our parking however long we stayed.The next day we extended our stay and added another room for more family. We had to switch rooms, but Juliana reduced the price on each room about $150 each. And this despite it was ACL weekend and hotels were full!Westin met our every need with courtesy, professionalism and genuine concern for our well being. In each interaction, theywent above and beyond. We thank Westin staff for helping us turn around our Austin trip after a house rental gone bad. Our Westin choice made all the difference."
5,Nice hotel in a great spot,"I really enjoyed my stay here at the Westin. It is located pretty close to all the downtown restaurants and bars. We were greeted very warmly. They recognized my hotel status and provided an upgraded room. They did request that I signed a policy that was basically committing that I will not throw a party in my room. I understand that ACL was happening at the same time you need to remind people you are serious but at the same time, I am lifetime platinum and spent way over 700 nights with your properties. If you can't trust me staying a weekend in your room ACL or no ACL we probably have bigger problems as you don't trust your most loyal guests. Rant over.The rooms are bright and airy. The decor is modern but gives you a cozy welcoming feel. The floor to ceiling window makes it feel open. The room was very clean. The bed is extremely comfortable and I had really great nights of sleep. One of the biggest pluses is the number of outlets that are available. One on each side of the bed (important as I charge my phone overnight and it is also my alarm). One at the desk and two additional throughout the room. You are also able to make a green choice and not have your room cleaned. In exchange for giving up cleaning, you receive either $5 for hotel food/snacks or 500 points. This is a really nice option.We had breakfast each morning at the restaurant adjoining the hotel. It was really good and the service was excellent.I was able to squeeze in some time at the pool. It has a very nice view of the city. Chairs are not hard to come by and towels are plentiful. Since it was in the mid-90s, I was really happy to see that the pool was cooled so it was a refreshing dip rather than a warm bath. The pool bar is also really great. A good variety of beverages and food options with prompt service.We were granted a 4pm late checkout. This was a really nice option made available because of my status. Since our flight was at 5:30pm, we took it. I had two people knock on the door asking if we checked out. This was extremely annoying as I was on conference calls both times. They just keep knocking and don't give you an opportunity to answer the door until you open it. I think they need to revisit their late checkout approach.Overall, I would definitely choose to stay here again. Small errors but overall a really great experience."
5,What a place to stay,"Great location near 6th and perfect places to walk to. Morgan and Isabel at the front desk are of the best to make the stay enjoyable. Breakfast is classic southern hospitality and size wise, pick wisely."
5,Wonderful Stay!,"My girlfriends and I stayed at the Westin Austin from Thursday to Sunday. The facilities were clean, our room was great, and the people were wonderful, kind, and super helpful! Definitely would stay there again!"
4,Very good,"A quality property, very clean, comfortable and friendly. I'd like to thank Axl and Tyler L. for offering to put a microwave in my room when I was complaining about not having a way to heat up my leftovers at the restaurant, and it was there before I got back from dinner! My only complaint is there was no anti-slip covering on the floor of the shower, it would be very easy to slip. And there was no place inside the shower to hang a washcloth and let it drip dry."
5,First Time Austin,First time Austin or Texas for that matter. Westin was 5 Stars all around. Check in staff fantastic. Valet guys outstanding. Rooftop bar and pool extra bonus. Hotel in middle of everything. Location gets busy on weekends but to be expected. 5 Star’s
5,Austin for a week long conference,I have stayed here each of the last three years that I have attended an annual conference in Austin. The service is consistently superior with welcoming front desk staff and exceptionally clean rooms.
3,Room Cleanliness Not What I Was Expecting,"My wife and I checked-in on Thurs, Sep 26 for a 1 night stay due to the location to a conference the following day. This was my first time at this property as I normally stay at the JW Marriott since it has a Concierge Lounge. We arrived in the room and noticed two very apparent stains on the surface of the cloth chair in the room. I called the front desk to have it exchanged for a clean one. Afterward that, we noticed that the comforter had two stains of what appeared to be makeup and my wife was not wearing any, nor had either of us touched the bed yet. I notified the front desk and a Manager named Isobel offered her apologies, and later that evening a Manager named Adeline apologized again. The next morning, as I entered the shower for its first use since our time being in the room I noticed brunette hair along the shower wall. At that point, I did not even bother with reporting it to the front desk. We finished getting dressed and departed the room.Jason Stevens, Titanium Elite Rewards Member #832 974 984"
5,Most fantastic experience!,"We didn’t stay in the hotel, but we did experience the most amazing service at the pool’s cocktail lounge. Brittany, and Trevor were two of the most amazing individuals. They catered to every customers need, from water to drinks everyone was staying hydrated. I definitely encourage anyone visiting Austin to check out this quaint pool in the sky!"
5,Excellent meeting and property.,"Had a small team meeting in Austin. The Austin Westin was a great pick. The rooms were clean, well appointed and up-to-date. The lobby restaurant and bar were well staffed and service was excellent. The rooftop bar got crowded at night but there were lounge chairs for sitting and great views of the city.The meeting room was a great size and the lighting, temperatures, etc were excellent. Everything was ready before we got there. The lunch (beef brisket, beans, etc) was fantastic – everyone commented on the quality of the food. For snacks we had chips and cookies one day and brownies the next – both were outstanding. We did order coffee at the last minute on day #2 and that took some time to arrive but otherwise great F&B.I met with Angela Hung and Monica Griffin on site who were attentive and responsive to every request. Monica gave a safety brief at the beginning of our meeting and it was clear that safety is a focus on the property.The hotel is in a great location with easy walks to 6th street, the Congress bridge and just about everything else.I highly recommend this property."
5,EXCELLENT STAY!!!!!,"What a wonderful place to stay! Super conveniently located, superb room, stunning views of downtown and the BEST staff I've had the pleasure of conversing with. Everything was top notch. No detail was overlooked."
5,Westin 9/2019,The service was great. The staff was always smiling and asking if we needed anything ! Stella San Jax for breakfast was perfect and it’s just steps from your room. Fitness gym well equipped but thePeloton bike in the fitness gym was not well maintained. Would definitely stay here again if I’m going to stay downtown.
1,"Amazing hotel, worst sleep ever","I had high expectations for the hotel and was not disappointed upon arrival. The location was perfect and the hotel was clean and modern. The staff were very friendly as well. Unlike most hotels, the restaurant downstairs was hip and popular—I booked both dinner and breakfast reservations for the high-rated restaurant. The gym and pool area were very well maintained and great places to spend some time. Dinner at Stella was really good, especially the bone marrow appetizer; and the waiter was so nice and attentive. As a mom of 2 young kids, this getaway was meant to be time for some R&R (my first solo trip in 5 years!). A gym session and dinner was a good start. HOWEVER, that abruptly ended when I tried to turn in early for the night to get some uninterrupted sleep, which is what I looked forward to the MOST for this trip. I was put in a room on the 5th floor.... from 10p-2a, I was unable to sleep from the blaring music on the street. When I tried to cover my had with pillows, it just made the bass vibrations rumble louder in my ears. It was pure torture!!!! There were 20 floors in this hotel. I had checked in early too.. and was put only 5 steps from sleep hell. I ended up having to cancel my breakfast reservations and pick up a quick coffee to drink as I checked out to catch my flight back home. I mentioned the loud night to the front desk at check out and the only response I received was, “we’re so sorry... next time, if you call us, we can try to switch rooms for you.” Obviously, switching rooms, at midnight, in your pajamas, with your things unpacked is hardly ideal. No other recourse for me, whose main purpose of the trip was to get some rest was completely obliterated. So, overall, loved the hotel but absolutely hated the stay overall. The front desk could’ve at least comped my $3 coffee to caffeinate this sleep-deprived guest. Had the sleep situation had not been horrendous, I would’ve given this hotel 5 stars across the board."
1,Terrible Front Desk Staff- Unable to get into my room!,"I had to travel for work from out of town for 4 nights this past week. I normally travel to Austin every quarter of the year for work and personal reasons. Never had an issue with the Westin until now. I had issues accessing my room every time I tried. The electronic key wasn't working. I repeatedly went down to the front desk at different times throughout the day for help. Most times I ended up waiting outside my room door for an ""engineer"" to help me get into my room at least 40 minutes at a time. The engineer would change the battery and yes the door would work at that moment but hours later I would have the same problem. This was extremely inconvenient as I had appointments and meetings to get to at different times. This continued to happen throughout my stay. The last day I had enough after waiting 50 minutes outside my door, calling the front desk 3 times. Went down and asked for the Manager. I explained the situation to Pilar Villeneuve (Front desk manager). She didn't try to explain why this was happening and just kept saying she would comp my stay however since it was a work trip the charge has already gone through. Only thing she could do is give me a new key card. Sadly I will not be returning to this hotel. My company who had over 50 people staying at this hotel the same week will also be told about this."
5,Comfortable and Clean,"We stayed for 3 nights here for a quick getaway. It is in the middle of downtown, which is nice as it is close to everything. I feel like housekeeping went above and beyond, organizing the room while we were away. Abraham was a great server in the restaurant, and his local knowledge was super helpful!"
5,Great spot in the city,"I loved the vibe at the Westin. The pool on the roof was especially amazing, perfect for a dip in the hot Austin weather. It’s perfectly situated in the center near everything. I had a nice view on the 12th floor and the gym was well equipped too."
5,Hotel with all your needs,"Went to austin over summer with a couple buddies and stayed here. This hotel is one of a kind, everything was pristine and we had a good time at the pool. Got drunk at the pool and the manager gave us some tips and places to go get our party on. Overall a hell of a time"
5,Great Location,"Hotel is great location right in the heart of Austin. Super clean, friendly and right around great venues and food stops. Also has great views from the rooms. The rooftop bar and pool was really fun to hang out at. I would definitely come back here."
5,BD SSM19 - Beck,"My experience at the Westin was amazing! The hotel and all common areas were clean and welcoming. The rooms were spotless and the bed was absolutely fabulous! The employees encountered were friendly and helpful. Last but not least, the food was spectacular! I will definitely refer my friends/family/colleagues to stay at the Westin Austin Downtown. Thank you for an amazing stay!"
5,Perfection!,"Food, professionalism, cleanliness, atmosphere and value was all a hit. I was there for 4 Days on business with Audi Of America. We were looked after very well. Will be returning to this Hotel for sure!"
5,A Terrific Experience,"I stayed here to enjoy my AMEX gift and the overall experience was perfect. Great and helpful staff, very nice and functional lobby with adjoining restaurant - lively and classy was the first impression. The room was upscale and as clean as can be with services all above board. Thus is your classic Westin with service meets 21st century Austin. It’s the best Westin I have stayed in - period!"
4,Great Downtown location,"Downtown Austin right across the street from the famed Antone's Nightclub. Clean well appointed lobby, but a little small by most Westin standards. Rooms spacious but not extraordinary. Valet Parking on site $49 a night. So unless you truly need a car, it is easy to walk to most downtown Austin venues and multiple restaurants. Fast and efficient check-in and check-out. Does have nice rooftop bar."
4,Great Location!!,"This location is in the heart of Downtown Austin. Rooftop pool was nice, but a bit small. Wait staff in the pool area were awesome. Very attentive with several guests using the pool. Lobby bar was nice and comfortable."
5,Downtown Gem!!!,"Beautiful and new property. Excellent Service. Close to everything! Pool deck/ Bar was amazing! The views!!!!! Was a great experience and will definitely return. Close to campus, Capital, and 6th Street"
5,Great Location / Super Clean Rooms,Great location for most everything that makes Austin. The room was spotless and well-stocked with amenities and each day the housekeeper re-stocked and cleaned the room spotlessly. The only downside was the service in the restaurant on the Saturday of Texas football game. The restaurant was sorely understaffed. Our food server did a pretty good job but it appeared she was working 10+ tables and one cannot provide good service being stretched that far. Surprisingly we had the same server on Sunday and was provided excellent service as the restaurant was less busy. Staff was very friendly and our room was ready when we arrived early. Overall a good stay and I wouldn't hesitate to stay at The Westin Austin Downtown again.
1,Told on arrival the didnt hve a room an couldnt tell me when one might be available,"After driving for 3.5 hours to this htel with a reservation we made an confirm we check in via the mobile app - we were a go big game day onyl to arrive to a we dont have a room for you now nor can we tell you when we might - Now I ask would you write I would hope so - the other hotel which I stay arounbf the corn - knew me I called them they (JW Marriott) who is owned my the same parent company told me to come on over they had a room i could have immediately so we did - they had my room ready on arrival as promise - Choose wiselty the JW Marriott is a much better run Hotel , they treat there guest right"
5,Happy Downtown Austin Location,"We were happy to be able to find a location close to the action in Austin. It is close to the 6th Street scene, and other downtown attractions. The rooms are beautiful, the restaurant is excellent, and the staff is friendly and efficient."
4,1st timer In Austin Texas,I really loved Austin over all best stay with a great view. Very sweet people and amazing pool on the roof with a must see views check out my photos on Instagram @intl.gem everything was convenient. Valet was great also very fast with just a text message. Over all this stay made it an epic experience.
5,A Stellar Stay!,This is a great hotel! The perfect location within easy walking distance of all the great Austin bars and restaurants. The amazing staff went above and beyond in having chilled champagne waiting in our room in advance of our arrival for an anniversary getaway. The rooftop pool and bar was great. And valet service was prompt and professional. A fantastic hotel experience. We’ll be back.
5,clean and good service,"this hotel has a very good gym facility, rooftop pool with amazing view. Also, hotel located within walking distance to all city attractions and a short drive to Austin airport. Furthermore, hotel provides good quality toiletries."
5,Perfect for walking!,If you’re looking for a hotel where you won’t need to use Uber this is for you. Everything is within walking distance. Also I forgot some toiletries and was provided with them from the front desk. The staff is trained highly in hospitality.
5,Great location and loved the hotel,"Really great hotel, loved the location and the look and fell of the place. Very upscale look, My room was on the 16 floor, Cool view of 6th and the town. Very friendly staff. Will be back for sure. 6th street right next store."
5,Great experience,"Westin Austin is a really nice and classy place to stay at. It is in the middle of Rainy's and 6th street which is the go to place in that area. They have an extremely tasty biscuit for breakfast, it is a must try! Great roof deck also!"
5,Westin DT Austin,"Great location - always meets my 'Westin' standards and what I'm accustomed to. Only negative was the pool. We went the last week of August and it was very, very crowed. The pool could have been easily 3 times the size. Was hoping to lay by the pool read a book and relax. Instead it was a party with loud music and drunk people. But the hotel and staff were great."
5,Great Westin experience in terrific location,"The Westin Austin Downtown delivers an experience that is consistent with what you would expect from all other Westins. Focus on the customer, comfortable rooms and a well-equipped fitness center. Food and service at Stella Bar were both very good. Front desk staff were friendly and helpful. Convenient location. My only complaint is that there is no Club Lounge at the Westin Austin Downtown. Which is a shame, because this property has everything else going for it."
5,Beautiful hotel and rooftop pool!,"We had a king suite room on the 17th floor. The Azul rooftop pool had awesome views and the service was great! Lots of great restaurants around within walking distance. Great customer service, I would definitely stay again!"
5,Stella San Jac - stellar service and top-notch server!,"Delightful services, quality food, and a great environment.I had such an amazing experience. Our server, Britney Query, made my visit one of the best I've had in a long time. She was attentive, paid attention to details, following up with recommendations. Because she knew her dishes she was able to recommend some amazing dishes, I felt as though I was experiencing a five-star restaurant. She's going places! I recommend Stella San Jac to anyone wanting a stellar experience, friendly and classy environment. I will be bringing my business associates here more frequently. Thank you!"
5,Love the pool,"What a wonderful hotel in downtown Austin. Morgan was very healthy with our check-in, she handled our requests. Valet is very good and it's worth using it. I definitely like the idea that I had to text for my car to be brought out.Loved the view."
3,Easy location 5th street,"Clean, great shower and very comfortable beds! Valet parking is a little crazy, right on street, no ramp. Valet is $49/night. Housekeeping was nonexistent as we signed up for eco something. Essentially we reused our towels for 3days. No sheet changes. Despite phone reminder to service our room, only trash was emptied? The desk provided compensation at checkout. We really appreciated the air conditioning, as it was 101 most days. Having Stella’s restaurant in the hotel was appreciated and delicious. Wonderful service and fast. Moderately priced."
5,Great Location,I had never been to Austin and the Westin was great. Juliana checked us in and was so pleasant and professional it made a great start to our trip. I travel a lot and have never encountered a staff that was so friendly.
5,Westin ATX,Beautiful hotel in a great location. Has a nice bar and restaurant. Valet staff were very nice and provided water when you were leaving the hotel. There is also a staff member who greets you when you walk into the hotel.
5,Excellent!,"I had an excellent experience. The room was immaculate, housekeeping did a fantastic job and at the end of a hot day, the room was cool and clean. I was texted by staff to make sure everything was to my liking and it was! I will be staying at the Westin Austin Downtown again! Thanks for a great stay!"
5,My new favorite hotel in Austin,"This was my first time at the Westin in Austin and I was impressed. Beautiful hotel, I loved my room. It was super clean with the best soft towels and bedding and perfect air conditioning. And pin drop quiet! On the second night of my stay I got some noisy neighbors but I made a call to the front desk and within minutes they took care of the problem. Not a peep for the rest of the evening. I really appreciated that second night of great sleep! Very professional staff and also really nice."
5,I literally live here,"I have essentially been living here for the past three months while out on a work assignment and could not be more pleased with my experience. The entire staff here has been so welcoming and helpful throughout my stay that it has prompted me to continue to extend my stay in favor of moving into an apartment. The location, amenities, gym, rooftop pool, and restaurant are nothing short of amazing. To top things off, the housekeeping staff is so accommodating and pleasant to interact with that I can't imagine being loyal to any other hotel in town. Highly recommend staying here."
4,Downtown delight,"I really enjoyed my stay at this hotel in June.The staff are all super helpful and very friendly. Check in was informative and quick, and my room was big and very clean.There was building work going on beside the hotel and I like the way they had acknowledged this with the earplugs and note on the pillows - I didn't need the earplugs- even though the work was on my side of the hotel as I didn't hear anything.The hotel has all the usual miniatures in the large shower, plenty of big, fluffy towels, hairdryer, bathrobe, room safe etc.The pool on the top floor is very popular and was busy most nights - especially at the weekend, but it was really nice to come back and sit in it after a day in the hot sunshine. They had live music every night and the musicians were really excellent.There is a well appointed gym at this hotel which was busy in the mornings, but it is well worth going up to watch the sunrise over the city from one of the treadmills.I stayed here for a week in June when travelling for work, but it is one of those rare hotels that I would return to with family. There was a relaxed feel about the hotel, with a large open foyer area and a good mix of clientele."
5,Beautiful pool and super attentive staff.,"I visited the Westin for pleasure with a friend, it did not disappoint. The interior was beautiful and the location was perfect for a short Austin experience. There’s live music all around and plenty of restaurants within walking distance, super convenient. The staff was attentive and approachable and truly enhanced our time!The rooftop pool was our favorite part. Loved the bar and views of downtown/hill country."
1,Aftermath of stay(valet and handbags),"Scratches on drivers side door after picking up SUV from valet. Valet company denying they did it. Claims person has pretty much shut me out. I take really good care of my vehicles and I know where every scratch is on my SUV(there aren’t many). The scratches were not there prior to my arrival. And ...of all places the scratches are on my drivers side door. The only door they would have used. Hmmmmm... 2nd...,my girlfriend left two small hand bags in the room. One was empty and the other had her car remote, keys and personal info. When we got home she immediately called the hotel to check and see if the items were left behind(22 Jul). She was told they were and that she would have to pay S&H. She did as they asked. So...a week goes by and she still hadn’t received the items. She called on the 29th and was told they had just been shipped. So we skip to Friday(Aug 2)evening. My girlfriend starts getting emails and a text from a stranger asking questions about where we lived. This person was waiting on a suit that her husband had left at the hotel and got my gf’s purses instead. . After speaking to the lady who had to go through my girlfriend’s purse to get her info. We decided we would go and pick up the handbags in person. Luckily the handbags fell into a good persons hands. Imagine if they didn’t? My girlfriend is s single mom and a crook could have had the keys to her home, office, car and other personal info. From the valet to this incident Westin & the valet co. have totally been unprofessional. We are totally disappointed and will not be staying at any Westin’s In the future!! There are a lot of other hotels in the Austin downtown area. I would think long and hard before staying at the Westin downtown Austin. We will be pursuing this matter to the next level. We are good, honest hard working people who want nothing for free. This is about people paying attention to detail and handling situations in a professional manner."
4,Nice property with a BIG pool scene!,"We do a lot of travel and this property met our expectations. The staff was really wonderful and super-friendly. EVERY team member from valet to desk to bartenders and waitresses made us feel welcome and appreciated for our patronage, which exceeded our expectations.The elevators were a bit irritating but apparently the property needs to be strict with elevator access because the rooftop bar and pool are really, really popular with locals. The pool seemed like a normal sort of hotel pool on Tuesday and Wednesday but as the weekend approached, the action REALLY increased. By Saturday, the pool was as busy as any nightclub you might visit! Difficult to find a place to even sit down but the young sexy crowd was a feast for the eyes. ;)Valet parking was super pricey at $50 per night but we needed a vehicle during our stay (helping our daughter move). If you don't absolutely need a car, I'd recommend avoiding bringing a car.There's lots of construction in the area and the hotel offers earplugs but we honestly didn't hear any noise (though we were on the 18th floor). We actually enjoyed watching the cranes and construction and look forward to seeing how the work has progressed and changed the Austin skyline the next time we visit.Nice hotel bar and restaurant with exceptionally friendly staff."
5,Great downtown hotel,Very nice hotel in the business center of Austin. We were able to walk to great restaurants and to the convention center as well. The room was very modern and clean. Needed extra towels and house keeping was helpful and fast.
5,Another Great Visit,"Recently spent a long afternoon at the Westin’s rooftop pool Azul, and i enjoy it more each time. The view from the pool is amazing, while the atmosphere and drinks are on the same page! As always the staff is very attentive and there to help with any needs. Always looking forward to going back!"
5,Beautiful hotel and excellent service,"This is not our first stay at the Westin Downtown. Love everything about this place. The bedding is very comfortable, the showers have rain heads and the customer service is excellent. During this stay, we had an issue with the air conditioning as it was not cooling room properly. Within 10 minutes of calling front desk, 2 repairmen came to our room to trouble shoot. They determined it was the thermostat and offered to either have front desk change our room or they would replace. Isabella, the front desk manager assisted us in finding a room similar to the one we were previously in. She was extremely helpful and patient, and truly wanted us to be comfortable. The repairmen were also helpful and professional."
4,Westin Downtonw Austin Visit,"The facility is nice and one staff member stands out. The Front Office Manager, Juliana Meda, is the best! She is friendly, happy, enthusiastic and engages with the customer. She handled a bad situation where we couldn't find anyone at the Valet to get my car. She is reason for the rating I gave the hotel is 4 out of 5. Without her it would have been a 2. Juliana is a 5!The restaurant staff is not service oriented at all."
5,Great Location,We celebrated our 23rd wedding anniversary and the hotel staff Made is feel welcomed and special. From the front desk to the restaurant staff! We will be back again. Great location in the heart of downtown Austin
4,Location,Friendly staff. Open and nicely decorated lobby. Bar / Restaurant had good selection and open till midnight on Sat. Decent size room and never waited too long for elevator on busy Saturday. Nice shower and bathroom had good space. One block from 6th street so a lot of younger adults at hotel enjoying the proximity to the action. The pool is for the young adults too I hate to say. If you have kids not a good spot for kids at the pool. Think of Vegas day pool party. Valet is also challenging due to lack of space in front of hotel.
4,Nephews 21st,Hotel was nice and the staff was really amazing. They provided us some nice complimentary drink tickets to the bar. Checked in and as a lifetime titanium elite member my upgrade or room was not available. I placed the request in my bonvoy app for early check in. Got a room looking at a roof top. Rooms were clean and nice. Pool was super crowded on 20 floor. Had a nice stay. Hotel is right around the corner from all the fun on 6th street. Check our Eureka Burgers for a beer and burger and get a voodoo sugar rush at voodoo doughnuts.
4,Great location!,"I would highly recommend the Westin Downtown! The hotel is located 1 block away from Austin’s famous 6th Street, tucked into a quiet block seconds away.The hotel boasts a rooftop pool, which we greatly enjoyed. The rooms are clean, and good sized, just a bit dated in decor. The lobby looks more like that of a boutique hotel than a large chain hotel. The staff is friendly and answers all questions. I would have liked to see a full time Concierge, as this was our first time in Austin, and we had logistical as well as recommendation based questions.All in all though, a wonderful stay. I would definitely return to the Westin my next trip to Austin."
5,Very nice hotel in a central location,"We stayed here for 2 nights and overall were very happy with our stay.The staff were very welcoming upon arrival and were happy to answer any questions we had throughout our stay. Our room was spacious, nicely decorated and very clean. The best feature of the hotel is the rooftop pool which was great to relax in each day.The hotel is well located and very close to 6th street. We had no issues with sound coming from 6th street and slept well both nights.The only disappointing part of our stay was the price of the car parking at $49 per night. This seemed a little excessive."
4,Comfey Room and Bed,"The room was vey clean and the bed was extremely comfortable!!! Great location. Within walking distance of wonderful restaurants and bars. The rooftop pool was fantastic. There seems to be an issue with the plumbing system throughout the hotel, but other than that, it was great."
5,Westin Excellence,I loved the food & swimming pool. I also loved the live music scene across the street. I needed a boot shine & was directed across the street to Antone’s bar where I was able to get a quality boot shine as well. I was also able to order flowers as well as chocolates for my wife through the hotel concierge. The hotel concierge also got me a free pass to golf at Barton Creek Country Club over the weekend.
5,Westin was wonderful!,"Out refrigerator was warm, but it was switched out immediately! Anything we inquired about was done quickly and with a smile. Great service!!I also enjoyed working out in the fitness center on the 20th floor. Towels, water, apples, even earphones were provided! Very nice. The fitness center is usually my pet peeve, but this one was nice and clean!"
5,Great Staff & Customer service,"What a nice and pleasant surprise to find such great customer service in a very busy hotel, room was great, staff very attentive, brunches were very tasty, overall an excellent stay.The gym and the roof top pool were fantastic!!Amenities just like Westin, no disappointment at all!Keep up the great staff!"
5,First Time as Westin Austin,Great hotel and location. Staff was great and I look forward to returning with my Family. I had both lunch and dinner at you hotel and both were excellent. I would suggest putting in some misting systems for the Roof Top bar tenders.
