rating,title,review
5,Anniversary weekend,"Such a wonderful and nice hotel. The staff is helpful, nice and accommodating. The entire hotel has the best decor, colors and tones. Walking distance to bars, restaurants and Austin's downtown. Love the views the comfortable beds and the food is outstanding."
5,Attentive Staff,"Nice hotel! The HVZ staff was very accommodating and attentive. Trish, our poolside server, did an excellent job taking care of our large group of 12 while we occupied the large cabana next to the pool! Alyssa was also very helpful coordinating a late check-out. The bar and restaurant is very nice and had live music over the weekend, which was a nice surprise. We enjoyed our stay!"
5,ACL Festival,Wonderful hotel with excellent service and amenities. On arrival Joe was very helpful in rearranging some rooms for me. The hotel is beautiful next to Rainey Street. Whoever designed the walk-in shower finally got it right by putting the shower head at one end and the shower turner on er or whatever u call it on the other so u don’t freeze or scald ur toolie off when getting in. Had a great stay.
5,Excellent weekend from location to staff to physical spaces,3 of us came on a girls trip in honor of 50th bdays. The hotel greeted us and embraced us - we loved being at the pool. the double queen corner room gave us great space. we loved coffee in the morning and happy hour at 5 all gratis. Location was walking to Rainey street and downtown restaurants also close to so co and the bat bridge. We loved closing out each night at Geraldines The vibe and bands were great better for our age group than the locations on Rainey (mostly)
2,Great location but greatly understaffed,"You defiantly can not be the location and the sunset by the pool is great, my main problem is it is greatly understaffed. I spent 5 nights here in September and while the staff tried there best to help us out they felt overworked cause its understaffed. The check in process was far too long and I ended up getting the wrong room that I booked. I finally got to my room and It was dirty. You pay a premium to stay here and the hallways are very dirty and stink, room service treys are left out for hours. Its also one of those places where it takes to long to get a drink at the pool bar and restaurant bar. I really wanted to like this place but I just won't be back the price and service don't match. Please hire more people"
4,"Hip vibe, great location","We stayed at the Hotel Van Zandt for two nights, with a room on the 13th floor facing the river, looking down at the pool. We enjoyed the experience. Friendly, competent staff, from the classic Austin gentleman greeting people at the front door to the front desk associate who checked us in and went to fetch us free drinks during happy hour. Great first impression! The hotel is well located next to Rainey Street and you can get to many attractions within 10 minutes. Don't rent a car -- use Uber/Lyft, it's cheaper and no stress. We enjoyed dining at Geraldine's twice, once with a large group for dinner (small plates, pretty expensive, adds up before you know it!) and the next morning for brunch with live music. The people staying there on this football weekend were diverse -- a sea of UT Austin T-shirts on people of all ages, plus two weddings. The coffee shop downstairs serves free coffee and decent breakfast tacos/muffins/yogurt (not free). The room was a bit on the small side and the bathroom barn door for the toilet was very heavy, hard to move. You can hear noise in the hallway and even noise in the pool area 13 flights down. So ask for a room on an upper floor, away from Rainey Street. We would go there again."
4,Great location!,"The hotel is located in the best spot for visiting Rainey Street. It is very nicely decorated. The pool, bar and restaurant are good. One big disappointment is NO in room coffee. I would rather have coffee than a mini bar. Parking is $45 plus a night."
5,Perfect Location for this Boutique Hotel,We stayed at the Van Zandt as part of a wedding party. Everyone was so incredibly friendly and helpful! I recommend a higher floor to get away from the noise of Rainey Street.The coffee shop in the lobby and the hotel restaurant (Geraldines) were wonderful! You'll find something to satisfy every taste.We hung out at the pool bar one night - one word of warning - the Verde Mule is VERY spicy! But it is a great vantage point for watching the Congress Avenue Bridge Bats!The bed was very comfortable and the room layout contained lots of drawer and closet space. Great views of downtown Austin from our room.You can walk everywhere and it was easy to get an Uber. We did not rent a car so I can't speak to parking.I would stay here again on another trip to Austin.
4,I’ll be Back,"Situated in a good location in downtown Austin the Dog friendly Kimpton Hotel offers plenty of ambience. The hotel is named after country singer Tommy Van Zandt and the lobby decor has a music theme with the stunning chandeliers shaped like musical horns. There is a turntable they spin LPs on during the happy hour in the lobby. From 5-6 guests are treated to wine, daiquiris and light apps, a Kimpton tradition.The service is excellent and you will periodically receive a text from a staff member inquiring about your stay. It was our anniversary and we received a bottle of sparkling wine along with chocolate covered strawberries...nice touch.The restaurant is good. We enjoyed the Sunday jazz brunch. The bar is nice, servers are both knowledgeable and friendly and the drink menu is creative. Almost forgot, live music most nights.The location is walkable to the action on 6th Street. Rainey Street is just a block over and filled with restaurants, bars, food trucks and live music. Many of the establishments there were previously homes now converted.The one downside to the hotel is noise. One of the bars on Rainey plays loud music which can be heard in some of the rooms. Also there is a building under construction which makes for a lot of noise. Not what I was expecting at 8:00 AM on a Saturday. Won’t be getting a room on the same side next time.Would have awarded 5 stars were it not for the noise."
4,Friendly en classy,This is a very nice Hotel. There's a lot of staff and they're all very friendly. The rooms are spacious and clean. It can be a bit noisy at night because of all the live music in Austin. The pool is beautiful and the overall impression of the hotel is hip and classy
3,Posh Venue; Parking and Traffic Control Awful,"Attended a fund raiser / non-profit event. Beautiful hotel. Modern, fresh design. That’s inside. Outside is a disaster. Long lines to park, long lines for Uber drop off and pick up, 25 minutes or more to get a car from the valet (according g to my wife, who drive and I took an Uber).And, as was true in the past at this event, food very meh; very ordinary tasting, although nice looking presentation.If you like glitz and glamour, you’ll like this place. Once you actually get there and get inside. Otherwise, go elsewhere in my opinion."
5,Awesome experience,"Amazing feel from the moment we checked in until we checked out. Top notch service and staff. Very accommodating. Gave me a quiet room as requested with earplugs. Attended a family wedding at the hotel and loved everything.. the Pool, the gym, the happy hour, everything."
5,An amazing quick weekend getaway,"I don't normally write reviews, actually its my first on trip advisor! I must first thank Pao at the front desk for accommodating us with all our needs as we were traveling with a new born and 5 year old kid! She got us a fridge for babymilk, a crib and upgraded our rooms as we are hyatt platinum card holders! We were welcome with drinks for happy hour which was a surprise, it felt like we were on a resort but it was in Austin! I know some parents complain of noise at night but I didnt hear much noise, I did hear a little music but I think that stop at 2AM. However, that did not disturb me and the family from sleeping. Also, I am from New York so, I am use to Noise! Breakfast was amazing! Must try and piano playing the background. The pool is amazing is as well! The only improvement is lowering the parking fee!"
5,Modern and beautiful hotel,"Great place to stay in Austin. In the heart of the action. The hotel restaurant is a must. Very good. Pool area was crowded, but expected on a hot day. Free margaritas and snacks everyday in the afternoon. Who could ask for more? I recommend this hotel."
4,Birthday weekend getaway,"If you wanna be literally next and close to the best spots in Austin Texas this is the place to be: GREAT location!On a different note tho I went with my boyfriend to celebrate my bday weekend and to also relax and get away from routine... probably not the best place to do so. Room was overall pretty nice, great view; lobby and 4th floor was also very nice, pool area tho: super overrated in my opinion. It is so packed and loud you can hardly enjoy, unless you are in the mood for a handful of bachelorettes that take the whole area. Prices for drinks and food also pretty high compared to all the places close by where you can go and enjoy a drink or a good meal for a much better price.The scooter situation makes it very nice to get around tho.I had a lot of fun!"
5,Awesome vibe and great location,"Loved, loved, loved this hotel! This hotel had such a great vibe. Modern but very comfortable. Service was great at both check in and check out as well as the bar, restaurant and coffee shop. We loved the live music at Geraldine's and the outdoor deck/pool was beautiful! The location is great and just around the corner there are cute restaurants, bars and food trucks. We will definitely be back and hopefully for a longer stay to check out more of Austin."
2,Charges and NickThinks (and Nickel-Dimes) like a Four Seasons but my experience was more Motel 6,"To my fellow TripAdvisor reviewers, I love you, you’ve steered me to so many great places but when it comes to this hotel…What the heck were you thinking?Positives :1. Audrey? at check-in was very friendly and greeted us more than once with a genuine smile. We also got to the hotel 5 hours before check-in and after a short wait were given a room. Very nice. One caveat - they charge your credit card 100.00 dollars per day for incidentals and then refund what you don’t use. That seemed excessive to me.2. Housekeeping was good and consistent. Never came back to an untidy room.Additionally lights on table lamps and bathroom light had dimmers which was nice.3. Evening reception hour with beer and margaritas was good and they do it on the weekends as well.Negatives :They started right away :1. The elevator required a room key to scan before you could select your floor. This system was terrible and more than half the time it didn’t work on the first try. On one occasion I scanned the card (it blinked green) and the elevator stopped 6 floors above my floor. Numerous other guests had issues not just myself.2. Getting off the elevator on floor 6 at noon my wife and I thought we had mistakenly selected “dungeon” on the elevator. It was VERY, VERY dark (Creepy!) with a musty smell.3. Arriving at my room it appeared clean and satisfactory. I like to keep my hotel room cool (69°). Upon entering the thermostat was set to 65°, the room temp read 73° and it felt warmer. I tried to turn it down but 65 was as low as it would go. I called the front desk and asked if someone could check it and their response was we’ll have someone check it but when it gets real hot in the heat of the day it might not be able maintain the desired temperature. What? Come again? After about 2 hours maintenance did show up and replaced the AC filter (which was completely clogged) after this room temp was significantly better but never got as cool as I liked or set the thermostat to.4. This is mostly on me but when I went to connect to the internet I found its 13.00 dollars a day for 3 devices max. I’ve stayed at many upscale hotels and I realize many charge for internet but this place certainly didn’t live up to being in their league.5. Next I was thirsty and wanted a soda. Any vending machines in the entire hotel? No. But they’ll be happy to sell you an 8.5 ounce Diet Coke for 3.50 cents (4 for 14.00 dollars actually) Thats basically 5 bucks for a 12 oz soda. Come on! Too make matters worse they know they’ve got you because there are no convenience stores anywhere near the hotel.6. Don’t expect to relax and float around in the pool. (See picture from our room on a Saturday afternoon)7. Lots of other minor annoyances :a) channel selection on the TV was poor. I’ve had muchbetter at hotels that were half the cost.b) Clock in the room was 25 mins slow.c) Parking is well over 50.00 dollars a day with tax. Again Kimpton thinks it’s a four seasons in the heart of a major metropolis - sorry guys- you aren’t!d) Constant annoying throbbing noise outside our room window both night and day (It didn’t seem like a drumbeat) never could figure out what it was or were it was coming from.So Kimpton Van Zandt thinks (and charges) like it’s an upscale hotel but doesn’t deliver even close to that type of experience. It’s the biggest nickel/dime hotel I’ve ever stayed at. Don’t get the good reviews. Absolutely would never return."
5,Great vibe and service,"We spent 3 nights here and loved it!The hotel has a great vibe and the service was excellent, down to the finer details. The rooms were very spacious and the hotel offer a social drink in the afternoon, which was a fantastic way to meet other guests. The margaritas were also fabulous.The pool was very busy due to the heat but their were always sun beds available.Location was good with a short walk to downtown, Rainey Street which was full of bars / restaurants. Also walkable to Congress Bridge to see the bats and then onto SoCo.Can’t fault and would look for Kimpton hotels in other cities."
4,Great weekend get away,The location and Hotel was a perfect place to hang out the entire weekend. The live music and happy hour was a pleasant surprise. The rooftop pool was also nice. The rooms were spacious and luxurious. Highly recommend! The pay to park was the only downside to staying here.
4,Weekend get away,"The hotel is lovely, the doorman greats very one; it is right next to Rainey Street which is very popular, so you can walk and not have to worry about finding a parking spot or drinking after enjoying an adult beverage or two. The pool was also very nice with an outdoor bar. Will stay here again when in town."
5,Awesome hotel and location,"Austin is such a great city. It’s also pretty expensive. The Van Zandt is no exception. Having said that, it does deliver on a relaxing and more than comfortable experience. The staff is accommodating and appropriately friendly. The rooms are outstanding-fairly good size. This trip I was upgraded to a suite—and that was sweet! The beds are beyond comfortable. The bathrooms are well appointed and they don’t skimp on towels or washcloths. The shower is fabulous! Am in room yoga mat made my inner yogi so happy! The pool area is awesome. They provide generous towels and sunscreen along with full bar and food menu. Also poolside water is easily accessible. The location makes it easy to get almost anywhere. I didn’t have a car, but understand that’s pretty pricey. This is my second time here and I know there will be a third...and more!"
4,"A nice hotel, but not the most family-friendly.","The hotel itself is lovely, new, modern, well-designed. The customer service at the hotel is also great. Unfortunately, we were not prepared for the clientele staying there. Mostly young partying crowd, as it's in a loud neighborhood with lots of bars and music venues. We felt out of place with our five-year-old in tow. The first night, a Saturday, the pool was chock full, playing loud music until very late (heard it from the 12th floor) and we were woken up in the middle of the night with kids partying in our hall. It calmed down a bit after that but by the afternoon each day, the pool was full of young drinking adults and again, not really a place for a young child."
5,SIOUXper Woman!,"I have two clients whose flights were cancelled tonight and I called to see if the Van Zandt can help reinstate there reservations that they checked out of earlier today. Rooms were rather scarce but after speaking with her supervisor, they were able to get rooms for both of my clients.Sioux was very professional and was very helpful with the changes. Thank you Sioux for helping my clients out and the Kimpton Van Zandt is lucky to have you! (Give this hero a raise!)"
4,The common areas are better than the rooms themselves,"I am really impressed how beautiful the pool area, lobby, and gym are. I mean, there's a fireplace next to a pool and a Pelaton bike in the gym. Yes!! The room itself, is another story. I had expectations for the rooms to be gorgeous, especially since this was once voted the best hotel in the city. I was disappointed when it turned out to be a barely above basic room. The amenities available are great, but for the price point I would've hoped to have a nicer room.Pro Tip: Parking on the property is $50+. Only do this if you have that extra money and really don't want to spend and extra 10 minutes driving around to look for extra parking. If you want to save, download the Park ATX app and park at one of the indicated lots/streets. There are so many next to this hotel. We didn't spend more than $6 for an entire day of parking and didn't have to walk more than 2 minutes to get to our parking spot from the hotel."
5,Great stay in Austin,"The service at this hotel was impeccable. I can usually find something to complain about but either my therapy is finally working or the service really was that good. They let us check in FOUR HOURS early for free (unheard of!). They had great valet service - our car was around within 5 minutes of texting the valet every time. And honestly - thank god for valet texting. I'm a millennial and if I had to call, my car would still be there, feel me?I was traveling with two little tornados/children and one of them lost her ever-loving mind somewhere between voodoo donuts and the hotel. Sugar crash or demon possession? Jury's still out. Anyway, she was screaming and a hotel employee rushed up to us as we were about to get on the elevator. I thought he was going to shush her or kick us out or something but he pulled out two plush toys and tried to cheer her up. She was a jerk to him but it was just the kindest gesture.The restaurant had quick service and good food. Pool was hopping and still fun for kiddos. Everything was spotless, nothing was broken or in disrepair. The location is great, we were steps from Lainey St with tons of nightlife and food options. Our room was quiet and exactly what we needed with two little ones. Usually I like to try out different hotels/resorts when I visit the same town twice, but I'll tell you there's no chance for that in Austin. Kimpton has my business. Also, you guys hiring? Call me. But only if I get to stay there while I interview ;-)"
3,"Cool hotel but bit loud, no room at the pool and wifi that is charged!","So this is a cool hotel, staff very good and welcoming on arrival with a free water or can of beer. Room was of a very good size and very nicely done. Bed comfy, sheets lovely. Hotel is well located near Rainy Street but as others say can be a bit loud, not due to Rainy street for us but the live music in Geraldine's which was still keeping me up at 11.30pm. We did actually take brunch at Geraldine's and really enjoyed it but not when wanting sleep! I do have a real beef though about NO free wifi, what hotel in this day & age doesn't give free wifi? I think it was $12.99 per day but couldn't tell how many devices that was for and was annoyed so refused to pay! The other pain was the pool area as small for the size of the hotel. We arrived at 3pm and no beds at all and many people lying on towels on concrete around the pool, same the next day as we'd gone for a walk in the morning. All beds were taken early doors when the pool in the shade, awaiting the for the sun to come round. Overall I liked the hotel, perhaps I'm a little old?!"
1,SO LOUD-Vegas in the south,"While it’s a beautiful hotel, don’t stay here unless you are in your twenties looking to party. It’s 11:22 pm and I’m on the 14th floor but can hear the club across the street loud and clear. My sister has it worse with her 2 young children on the 5th floor. They can’t move her until tomorrow because the hotel is full so they offered a white noise machine. We booked 3 rooms for 2 nights, but I’d leave tonight if I could. Such a disappointment. The pool looked like a pool party in Vegas and the all night partying is the cherry on top. So much for a fun visit to Austin. Counting down the minutes until we can leave."
5,Cool Austin Vibes,"What a cool hotel on Rainey Street in Austin. This vibrant area of Austin is full of food and music, and the Hotel Van Zandt is perfectly situated and decorated for the scene. Upon entering, you immediately see the amazing trumpet chandeliers hanging in the lobby. There is also a totally cool record player that plays vinyls during happy hour in the lobby. Happy hour includes margaritas in these parts!We were greeted at the front desk and offered a water or beer while checking in - nice touch!! Everyone was so helpful and had really cool uniforms - nothing old and stuffy.The rooms are nice and very modern. My only complaint would be the bed frame with sharp corners. If you are on the far side of the bed, be careful in the night not to bang your leg on the frame. Could I suggest some padding on the corners? Otherwise, it was perfection.Thank you for a wonderful stay. We can’t wait to come back!"
2,Worst Views,I got the pricier room that is supposed to overlook the river when the fireworks were held on 7/4 and on the other side of the room overlooks a city view. The city view consisted of a big hole where a new building was being built (not the hotel's fault) and the river view was a horrible mess of dirt and debris strewn everywhere and several construction vehicles. When i looked to my immediate left there was a big cement wall outside the window. They're dog friendly which was great but there is nowhere for dogs to use the bathroom. When I called the front desk to ask they told me to walk my dog outside along one of the trails. I'm not familiar with any of the trails and it was dark outside.
5,"Great service, well appointed hotel","We were a little nervous booking this hotel with three young kids in tow (including twin toddlers) but our concerns were immediately alleviated upon arrival when a wagon appeared with toys for kids to select from. There was a mix up with our request for two cribs but once finally remedied at 10:30pm we were given room credit as an apology, which was a lovely gesture. Two cribs fitted easily into our double room.All staff were friendly and helpful throughout our three nights stay and this extended to the pool area. Although other reviewers felt it might not be suitable for young kids we were made to feel very welcome by all staff and guests! There was some music noise in the evenings which we could hear from our room but nothing that kept any of us awake and it didn’t go on late. All in, we had a fantastic stay (and the happy hour was a huge hit)! We will be back."
5,Top Notch/ Great locale/ Impeccable Service,"This is my favorite hotel in Austin. Besides the modern decor, attention to detail and great service; the word on the street is that they also give back to the community. While I’m not from Austin, this speaks to me. We had amazing service and a spectacular room. We will def be back!"
5,Pool Vibes,"I was so impressed by this hotel I had to return. The hotel has style points to burn. Down to the last detail, every area of the hotel is gorgeous. To highlight, the pool was awesome! Staff was extremely nice and took great care of the patrons. The music was chill enough to have conversations but enough tempo to keep the vibes like a day club. Think One Hotel in Miami meets the Cosmopolitan Boulevard Pool in Vegas. Can’t wait to bring my friends to Austin and experience this hotel again."
5,Thank you so much for the late check out!,"First let me say how grateful I am for the super easy late check out . This is a huge deal for me and why I rate this trip/hotel 5 stars. Other really solid points.... great service at Geraldine’s, amazing location near to stellar local color/ music and exceptional vibe.Now for my personal sticking points. There’s are items important to me but may not be for someone else.1. Dark bathrooms. Dark to the point that makeup cannot be applied. The standard make up mirror provided is not lighted. The guest service rep that contacted me regarding the enjoyment level of my stay said she could provide a lighted mirror, but one never materialized.2. The pillows are too stiff and do not allow for the flexibility of adjustment for comfort. Again, feather pillows were offered by the guest service rep, but they were never provided. Housekeeping did manager to track a couple down though.3. The bathrooms are too small for 2 people to be at the countertop and there is only one sink.4. I could not get the room cold enough to sleep in. I wondered if it was just our room, but aFriend staying on another floor mentioned the same problem."
4,Great location near Rainey Street,"I stayed at this hotel as it was the selected hotel I was in town for a wedding for (although the wedding was held at a different venue). I felt that the price was pretty steep for wedding accommodations, but unfortunately Austin is a very popular destination and they're right in line with the other hotels in the area. Overall my stay was OK - not terrible, but I did have a few complaints.The room itself was average, decent bed and nice toiletries. There were several outlets so that was good. My biggest frustration was the lack of housekeeping services. In my opinion, the major reason to stay at a hotel over an AirBnB is for the daily maid service. Our first day, I was out of the room until about 3 PM and it was never cleaned. No one came by until about 4:30, at which point I was getting ready for the wedding so I needed use of the room. I called and had fresh towels brought up instead. Again the next day, no maid service until the late afternoon. I understand it was a busy weekend with high turnover, but I'm used to maids starting to knock around 8 AM. If I'm out of the room from 8-3, I expect the room to have been cleaned in that time.My next complaint was that there aren't enough lounges at the pool. Its a 16-story hotel, you need more than 30 lounges in the summer. Pool security is nice to have, but I also need a place to sit outside of the sun and if you got to the pool after 11 forget finding a lounge or anywhere in the shade.The food at the restaurant is good and fairly priced, but I thought some of the cocktails were a little high.Overall, I would stay there again do to the excellent location. However, I felt that I was getting 3-star service for a 4-star price."
4,Good location near Rainey area,"Hotel is right next to Rainey. Right now there is construction on both the north and west sides of the hotel, but I was not bothered by any noise. No coffee service in the room. Good exercise room with Precor equipment (but the Open stride machine needs maintenance). They even had a Peloton stationery bike. No floor pads to do stretching on. Would I go back again ... yes, I like Kimpton hotels."
5,Loved it,Loved this hotel!! After one night decided to extend my stay because it was exactly what we’ve been looking for. After a long day checkin at the front with Will was a breeze and the breakfast at Grimaldi’s is amazing 😀
4,Great time in Austin,"Beautiful modern hotel. Great service from the front desk staff.Stayed in a king deluxe room. It was clean, comfortable, and spacious. Mattress was comfy but the pillows aren't. The bathroom is pretty. Good water pressure but minimal lighting. The toiletries are good quality and plenty of towels are provided. So not the best if you enjoy wearing makeup.Unfortunately, I stayed across from one of the supply closets and housekeeping was very loud.Pool is nice with great views. The restaurant is decent. Nothing special nothing bad. But the staff was lovely.Rainey Street, right behind the hotel, is full of bars and restaurants. Great for listening to music, mingling, eating, and drinking. But it's loud and the live music is really loud. If resting or going to bed early is part of your plan I don't recommend staying here.Cafe 605, on the main floor, adjacent to the lobby is spacious. Good place to have a drink, cool off, grab a quick snack, and just relax.Closet was big with plenty of drawers. Yoga mat is provided which was a nice benefit.Overall, a great choice."
5,Total Pleasure,"My husband and I stayed at a Kimpton in 2018 for the first time. It was a fantastic experience. When we had a reason to stay at another, we jumped at it. The first one, in 2018 was in Phoenix, AZ and the most recent was in Austin, TX. We were as happy with the second experience as the first. These are fantastic hotels with phenomenal service."
5,Best boutique hotel in Austin,"It starts with the fantastic decor for the lobby area, continues with the wonderful in-hotel coffee shop and restaurant and ends with comfortable, clean and spacious rooms.Its also worth mentioning that the front desk staff was especially attentive and went above and beyond to make my stay an enjoyable and memorable one.My new go-to hotel when traveling for business to Austin."
5,Heading Back in August,"Location, location, location. This is smack dab in the middle of it all. The hotel, although nice, was nothing compared to the staff. Everyone we encountered were super friendly and outgoing, this is way more important than the actual property. The lobby was definitely chic, easy check in, check out. Rooms were what you'd expect, boutique, not luxury. Lot's of construction outside in the area, but close to GREAT music and bars."
5,Best kept secret in Austin ?,"Wow - Terrific from every angle ! Do not hesitate to stay here.Location - excellent ( although it’s in construction central right - that’s out of their control )Guest room - way above average ! Loved the decor . Comfy beds (pillows not so much )Great sheets , bathroom could use better lighting or at least offer lighted makeup mirror for your female travelers, showers - oh so great ! Restaurant and bar - excellent. Nice pool with views !!! Loved the lobby !Service was excellent - the biggest kudos going to staff at front drive! Well done gentlemen!I’m in the hospitality business - and can say with full confidence - this is a keeper !!!"
5,Perfect boutique hotel. Great location.,"Fabulous location and service. Great boutique hotel vibe. Loved the decor and the intimate feel. The room was large, well-appointed and overlooked the city. Originally booked the Fairmont but decided it was too close to the convention center, so booked the Kimpton instead. Great decision!"
5,Lovely stay in Austin,"I stayed at Van Zandt in May 2019. Hotel is very centrally located right next to Rainey St (party hub) and a short 15min walk to 6th street. If you're visiting over the weekend it may be a little loud at night - but that's to be expected, assuming you're in Austin to party :) Otherwise, it's a fabulous new hotel. The service is the best I've seen so far - attentive, super nice and quick. And complimentary drinks in the lobby at 5pm are actually a nice gesture and it encourages mingling! Pool area is great with plenty of sunbeds, bar and a nice view. Overall, very recommended."
4,Close to excellent,"First we will address the best. I reserved a corner spa king for an evening of relaxation with my wife. The room was very nice. The view beautiful. Staff kind and caring. Location is very good for downtown Austin. The pool was fun and interesting. Free loaner bicycles made for a fun ride around the ten mile lady bird lake trail. What keeps from being 5 star. Elevators are slow, packed and require a longer than usual wait. The hotel, other than in the rooms seems a little dark. The restaurant has poor service. I probably would stay again for leisure. On a business trip, I would not have the patience."
