rating,title,review
5,Amazing service 👏🏻,Our bartender was LeeAnne. she was fantastic! Really excellent at developing a customer relationship.We enjoyed delicious food and sumptuous cocktails. I really appreciated the recommendations we were given.
5,great hotel,"stayed in September for the LSU/ UT game, great staff, great accommodations! beautiful lobby, great valet service, club access was really nice. Would definitely stay here again, easy walk to most places."
5,Always Amazing Experiences,"We had another fantastic stay at the Hilton Austin. We were in town again for the Austin City Limits Music Festival, and had an experience at the Hilton that demonstrates the amazing hospitality from this hotel.I collect lapel pins from my travels, and had several displayed on a denim vest that I wear to the music festival. We were having breakfast in the executive lounge one morning, and Jordan, who manages the lounge, struck up a conversation about my vest. He was a really friendly guy, and we talked about the different pins and patches with which I'd adorned the vest.Jordan disappeared for a few minutes, and when he came back he presented me with a very special limited-edition employees-only Hilton pin. It was such a cool and thoughtful gesture, and I proudly pinned it to my vest and wore it to the festival.This kind of personal connection from the Hilton employees really sets Hilton apart in the hotel industry. It's why I love Hilton and why I keep coming back. The Hilton Austin hotel, in particular, seems to excel in making these personal connections with their guests. I highly recommend this hotel for the great experiences we've had here."
4,Great hotel,"I had a fantastic stay at the Hilton.Staff was super friendly and helpful, when needed.Lounge on the 25th floor was nice for breakfast (more for convenience, food was OK at best).Both bars/restaurants were nice. I preferred the lobby bar to the taco place in the basement. But that is just my opinion.Great location, and rate was fair. My room was always clean and I slept well(no outside noise).Super freindly staff."
4,Great Stay,Great stay here in this huge hotel. The reception/bars area are perfect for the hotel and staff all seemed very friendly. Rooms spacious and kept clean. Pool area was great but let down by the bar being shut despite the pool area being packed and weather very hot. It ended up costing the hotel as it seemed everyone just ended bringing their own.
4,Amazing property!,Great location!The hotel is conveniently located downtown and a short walk to multiple attractions.The room was very clean with an amazing view.The restaurant at the hotel had great food and added some local flair to some of their dishes.
4,"Lots of issues, but they’re quick to fix them","This hotel is great with all service staff being very personable and wanting to help! That being said, we experienced a few issues like not being given the room that I reserved initially. But they were quick to fix it. They also charged me $41 for valet for every day I was there. We didn’t even have a car...so that was weird...but they took off the charges quickly!"
3,Nice hotel...disappointing executive lounge.,"Nice hotel, nice rooms... but since when do you have to pay for drinks in an exec lounge!!!!! Not on Hilton. Apart from that it's fine. The hotel is not cheap, you'll definitely find better value in the city"
1,No room!!!,"We arrived at the hotel 8pm to check in after a long drive from Dallas, was looking forward to rest , the room was reserved 2 month earlier through British Airways and was paid for.They said they had no room, they wanted to place us in a room with bed sofas, we refused to accept, then they relocated us to a much inferior hotel compared to the one we had booked. Security was around us while discussing to intimidate!!Completely unacceptable way of handling the situation by Hilton in my view. At least they could have informed us prior to check in!When we received the room at the sister hotel, went to bed 3 hours later we heard a laud noise in the back ground that was coming from above,we were placed underneath an engine room! needless to say that our attempt to change the room was not successful.And I was told that I had an attitude! at midnight, just trying to sleep!"
5,Great Stay!!,"Overall Fantastic! Great Staff,excellent food and libations.I had a 5 day business stay and was very well taken care of for anything And everything I Needed.Definitely recommend a stat at this Hotel Anytime!"
4,Great hotel,This is a good hotel in downtown Austin. Next to the convention centre with direct access to the centre.Rooms are spacious and comfortable.Free coffe/tea ambities.Staff at frontdesk is very helpfull and customer oriented.
4,Great location,"We stayed at the Hilton for two nights. We were drawn to the property primarily for location as we had intentions to visit Sixth Street, and were very pleased. It is a great location for downtown - Sixth, Capitol, Congress Ave Bridge, etc. are all a comfortable walking distance.Property was well-kept, our room was clean and spacious, and guest services took good care of us. I frequented the hot tub and pool area, which were always clean. Elevator requires room key after a certain hour for added security.Parking can be a bit trickier. Self-park is $32 nightly while valet is $41. There are private lots around the area but we did not really research them. We paid for valet, which was fine until it came to check-out... with everyone checking out at the same time (and the added congestion from construction in the area) we had a 20 minute wait for our vehicle on checkout. We could not “pre-order” our vehicle as they will only bring the car around once you are downstairs to request.Overall we were satisfied with our stay. I would not call it luxury accommodations, but it was a great stay in a convenient location and we would return."
3,Average place,"was there for a conference and stayed at the Hilton Austinfor the price of the room, i would have wish better quality of room.i was on the 22nd floor, great view of the state capitol. room was roomy but looks dated. Shared door is great but not good for single room traveler, can hear the people from the other room. definitely need a new facelift."
5,Perfectly Placed Hotel,"With all the hotels in Austin to choose from it can be tough choice. I often stay at Hilton Downtown Austin as it’s in the middle of it all. 6th Street is a quick walk, The East Side is a fast Uber, South Congress is walkable and you’re close to the river. The rooms have great views and it feels like they are always upgrading the place. Would recommend staying here if you want to be downtown."
1,Why is there no zero star rating? The service is just terrible,"The location is the only value of this place. If you are going to the Convention Center this is the most convenient hotel to stay in. I recommend you look at some of the others nearby instead.The room is not well designed for a business traveler. There isn't even a reasonable space to work on your laptop.But what really ticked me off was the terrible service, combined with billing errors and the flat out in-hospitable attitude of several staff members.Oh, I should point out that I'm a Hilton Diamond member, so someone the staff allegedly should be most interested in treating well. I shudder to think how a ""regular"" customer might be treated."
5,Right at the airport,Couldn't be more convenient then right at the airport with a shuttle every 20 minutes. If hotel food is not your thing grab a bite at the Mexican restaurant across the street. Otherwise the ATX burger was great. Either way you can't go wrong. Big minus was no concierge lounge major bummer for a Hilton property.
5,Best pet friendly hotel in Austin,Location is great! Perfectly in the center of the city. I bring my two dogs when I stay and they are always welcome. This is a BEAUTIFUL newly renovated hotel. Food quality and service is phenomenal and the Front Desk staff is always so friendly and helpful. I enjoy every time I come to the Hilton Austin and will continue returning.
5,Friendliest Hilton in the System,I travel sixteen days a month and this is one of the best managed hotels in the Hilton chain. The staff was friendly and knowledgeable. It's located in the heart of the city so it is easily accessible to both the convention center and entertainment. I often enjoy the gourmet taco bar when I visit.
5,Excellent Service,"Visited Austin for the first time and stayed at the Hilton. Nice hotel and location but what stood out the most was the great support we received upon arrival. After arriving exhausted, due to various travel related issues, we found that our room was not yet ready. We really appreciated the personal assistance we received from Robert and all the effort that was made to help us get comfortable under some frustrating circumstances. It meant a lot and was a great reflection on the Hilton. 👍"
5,Great hotel,"Great location, and comfy, quiet rooms. Highly recommended. I was allowed to check in early, and even given a late check out. I slept comfortably and felt like a valued customer. Friendly and very helpful staff."
3,"Good Location, That's All","Stayed here for a week while attending a conference at the Austin Convention Center that is right across the street, there is a pedestrian bridge connecting the two. It's also a block away from 6th street so it is well located in Austin. The hotel lobby is a huge open space, but with the lobby bar to the right as soon as you walk in the lobby does get quite loud at night.The hallways and rooms were clean and well taken care of. I had an issue with Housekeeping not coming one day, it was 5pm already, I had to contact the front desk and they kept saying they would send them up again, and didn't seem to understand that housekeeping never came that day! In the end they cleaned the room and replaced towels and etc.Other than the location close to 6th street and the convention center there is really nothing special about this hotel."
4,Business conference travel,"Overall the Hilton Austin is an excellent choice for a conference. The best quality was the hotel room itself--both lay out and size which was a pleasant find after other recent trips. There was plenty of room for storing a week's worth of clothes in the closet and drawers. The bed and pillows were very comfortable. The rooms had complete sound isolation, never heard anything. The climate controls worked without any problems. There were plenty of outlets and multiple ways to control the lighting. A comfortable chair, a table/desk, and a couch (which would sleep a child to small adult if needed) were in the room. The bathroom was super clean, and well ventilated. The shower nozzle was better than average. The free level of WiFi in the room worked perfectly. I do not watch much TV and did not use the one in the room.The hotel staff were helpful, courteous, and professional. They kindly let me check out late as my meeting on the last day ran past the usual check out time. Also, as the conference completed and hundreds of people were arranging rides, the hotel staff did a great job coordinating the car traffic at their entrance---turning a potential chaotic time wasting scene into an efficient operation. The conference rooms where well thought out, not overcrowded, and usable other than WiFi problems.On the could be improved front would be the WiFi in the conference rooms--many complaints it was not usable but at least cell phone reception was good. The restaurants had some issues. I visited both once, eating only at one. My first stop was the taco oriented restaurant. It appeared to be light to moderately busy but had only one waitress working though. I left after about 25 minutes of not being served. I then went to the other restaurant which is at a higher price point. That too appeared to be staffed by just one waitress who was working very hard to keep up. I did not have any problems regarding service and had an excellent dinner (best pork chops I have ever had) and the cocktails there (the Autumn Old Fashion) was quite tasty. Overall an excellent hotel and conference center which I would highly recommend for a meetings or travel if the location is Austin."
4,Great location in Downtown Austin,"This Hilton is a perfect location for a business conference in Austin, one block from 6th Street. However, despite a negotiated rate, the added personal day was very expensive, including exorbitant prices for parking a hotel guest's car in the underground garage. All of the food catered by the hotel for the conference was incredibly delicious, but the breakfast off the menu at the hotel restaurant was just okay."
5,Very Comfortable and Convenient,"I've stayed in Austin many times but this was the first at the Hilton. I was attending an event at the conference center and was convenient. The property is very nice with an open, inviting lobby. The room was up to date and large. While the hotel has several restaurants, I only ate at two of them. The service was great. It's location is good even if you're not going to the convention center. It's a few blocks from 6th Street, a little further to Congress and pretty close to Rainey Street--my new favorite area."
5,The Best,"Very pleased with the stay. The hotel was very busy, yet staff and service did not suffer. Will use this hotel in Austin from now on. Very clean. The food was great and the meeting rooms were well prepared by staff."
5,Amazing visit to Austin for business.,"I would recommend this hotel to anyone staying in the Austin area. Very clean, friendly staff and quiet. Request a higher floor for the awesome views. I would stay here again whenever I'm back in the area."
5,Definitely we will come back,We only stayed for 1 night but we fall in love with it. My kids love the pool. I want to thank specially to Duncan the bellman. Thanks a lot for giving us all the hotel information and helping us with our luggage with 4 toddlers that was a huge help for me I really appreciate.Definitely we will come back soon!!
5,Hotel for Conference,Stayed at this hotel for a conference for 3 days. From the start the staff was attentive. I arrived a little early before check in and my room was ready very quickly. Front desk was very professional and answered my questions on some Hilton points and hotel layout.Room was very clean and larger than i expected. Room had good flow and sicne I was on the corner had a decent view. it had the remote operated light system. But there was one lamp on desk that was always on when activated and not controlled remotely. I had to unplug the lamp to keep it off. This was a slight annoyance but nothing to worry about.The property was great for conference. I did not eat at the on scene bar or restaurants. Nothing bad about them just a personal preference.Had a nice conference on location and restful night sleep. On check out I had a early flight and check out was a breeze. Doorman helped get me a cab for trip to airport in fast time for the early morning.Overall a good stay and will be glad to stay again for next conference.
4,Business conference,we had a building materials trade conference in Austin. Ate at Cannon & Belle- what a great burger with chips. Food was 5 star but the service was 3 (long time to get things and had to ask for our tab in order to pay and make it to a meeting). Would recommend staying
3,Underwhelming,"Most travelers will stay here solely because of the conference centre, which is why I did.Pros: lovely staffCons: old & tired rooms, no minibar, no slippers, no dressing gowns, not even a hotel information book in the room. No pillow menu, and incredibly uncomfortable beds and pillows (pillows square shaped and lumpy rather than just a normal homogenous rectangular pillow)Unless you have to stay here, look elsewhere"
4,Good Visit,"I stayed in this hotel due to a work conference I had to attend. The rooms were spacious and looked like they had been remodeled recently. It seemed to be hot in the hallways and the air conditioning in the room would also change throughout the day. Overall, I like this hotel and thought that it was very comfortable. I did not like the food that was part of the catering in the meetings on the fourth floor. The elevators seem to get crowded easily and take a long time. I really like the restaurant downstairs where there was a bar area. I ordered a club sandwich upon arriving at the hotel and had the most delicious Creole chips with it. I did not get a chance to try the taco bar. However, my manager said it was good. I would definitely stay here again if promoted to return to Austin."
3,"Good service, nice environment, but old saggy mattress","Good environment, location and service staff at the hotel. My sleep was not comfortable. I was disappointed in the heavily used mattress that was not comfortable for my back, except the middle ridge that was rarely used."
4,Good Hotel but Poor Service,"Stayed at hotel for a conference. Came in town early and stayed a few days longer to enjoy Austin. The room was very nice (upgrade to a spacious executive suite). It was a tad pricey, but since we were in town for a full week, the extra room was nice. Room was modern, clean and comfortable. We used the outdoor pool on several occasions. Temperature could have bit a tad cooler as it was very hot during the week. Pool bar was open weekends, but not weekdays.Because we stayed in a suite, we had access to the executive lounge. The permanent lounge was being remodeled, so they had a temporary lounge setup on the ground floor (changed locations a few times). Food was good and more hearty than some hotels (breakfast tacos served one day). Only complaint was the limit on diet sodas. It appears that they set out only so many diet sodas each day and when they are gone, they are replaced with regular soda. Not sure why that is since the price should not be any different. Also, some days they had real half/half for coffee, other days they had imitation creamer.Service is restaurant and bar was horrible. After waiting 35 minutes for lunch, I asked for manager so we could get the bill and leave (I had to get back to conference). Had a similar situation with very slow service in bar. Waited about 15 minutes (it was not that busy). They finally sent over a few managers to assist the bar staff, but again it was not that busy so not sure why it took so long (and while we were waiting, neither server even acknowledged we were there).Had a great trip to Austin and a nice stay at Hilton. Just a few bad experiences with poor service."
3,Conference,"Average room and amenities. Good location in relation to 6th street, Beware of the valet parking. I have a 2019 SUV that was somehow damaged when parked in valet for 3 nights. I would advise anyone to take time stamped pictures prior to parking and look over all vehicle surfaces prior to leaving. I am going to have to have paint work done after paying $44.38 per night to park. The investigation done by security was a joke. The damage was either there when I got there, or it was not substantial enough. If I stay there again, I will take my chances and park at the convention center next door. I am going to notify my professional organization. Maybe we can stay at another hotel chain altogether."
1,5 star price for 2 star service,"We stayed at this hotel for a work conference for an entire week. The fridge froze our food and when we reported it, no one did anything. The bathroom had makeup from a previous guest splattered on the walls when we arrived, and WE ended up cleaning it after housekeeping apparently could not manage to clean it themselves. The parking garage did not register any of the guest hotel keys (despite us getting them re-keyed 3 times) and we had to sit and wait for security to let us in when both exiting and entering the parkade. We requested housekeeping during a 3.5 window so it didn’t interfere with our down time between lectures at our conference and they said it would be no problem and when we returned, housekeeping had still not been. When I spoke to housekeeping, they said they would send someone “right away” but instead, the person just meandered down the hall following numerical order and we ended up leaving to allow housekeeping to do their job. If you want to pay top dollar for a hotel, I recommend choosing one who has service to reflect that’s. For the price we paid for one week, we could have stayed at a 3 star hotel for two weeks. If you are looking for a top of the line hotel, with top of the line service and facilities, I recommend looking somewhere else."
3,Business Trip Experience,"I arrived for a business trip on my first time to Austin, the Hotel was clean, the staff was nice and welcoming. I was concerned by the instructions I received upon check in advising me where to stay away from after dark. The location is has a high density of homeless people that are hanging around. It was common for someone to walk up to me after I stepped outside the hotel. I had to step outside the hotel on many occasions because the 1 ATM machine in the hotel was out of order during my stay. There is no gift shop where I could buy waters or snacks.The food was not wide in variety, and pretty overpriced in comparison to where I am from (Chicago).The 8th floor spa, gym, and pool are great! absolutely the best part of the hotel, great views, good drinks, and plenty of equipment from free weights, to machines to help you stay in shape.I recommend anyone who stays to try the taco place downstairs (Austin Taco Project) they made good drinks, well portioned, and served great tacos.The whole town is made for Uber and ride-sharing so plan ahead if you need a cab to take you anywhere."
5,Great facility! Outstanding staff! A 10!,"Hotels are generally all the same. And for a guy accustomed to spending over 100 nights per year in hotels this could have been any other place. The difference at the Hilton Austin was the staff, especially, the front desk staff and the customer service team. The latter contacted us by text immediately after check-in with what I thought was a nice but unnecessary ""welcome"" message. However, this team followed up on day 2 by asking us to rate our visit and when we gave a 9.5 responded by asking the obvious 'how could we make it a 10?'. The thing is THEY ASKED. And, after receiving my response - additional water and towels in the room - it was taken care of. This is so simple and the cost was virtually nothing. But it was the fact that they asked and responded. Thank you!"
4,Conference,Overall pleased. No parking available in hotel lot. Had to drive around a lot to find park. Ultimately did valet. Valet experience was efficient overall. Check in was quick and staff friendly. Only stayed one night but room was clean.
4,Not for families!,"Plus: Starbucks on site, clean spacious room, decent executive floor with decent breakfastNegative location, pool is flooded with drunk people and very dirty. The fitness room is okay, it tries to be exclusive. I definitely would not be back with kids maybe with a baccalaureate party"
4,My conference trip,"Downtown location, limited drive up vallet check in area, otherwise good Hilton quality. No gift shop / snack shop though. You MUST try the Austin Taco restaurant in the hotel....AMAZING. Very close to 6th street"
5,Hotel is wonderful. Area is just okay.,Starbucks is in the lobby. Great staff. Greasy restaurant in the lobby. The scooters are all around the park next to the hotel if you choose to use one. Convention center is right next door. Workout facilities are wonderful. Great outside pool on with floor.
5,In town for an event and it's the perfect location.,"This is a very nice hotel. It's in the middle of town and right by 6th street. Bedrooms are really nice, modern and comfortable. It also has a very nice pool, spa, restaurant and bar. I highly recommend a massage or spa treatment!"
5,Nice staff great location,I came in town for a conference the hotel was directly across the street which was great nice staff and clean hotel. Very busy. I would definitely recommend this hotel. The area felt safe and the had several local place in close proximity if you wanted to socialize.
4,"Large hotel, close to convention center",This hotel is right by the convention center and is very busy with corporate events and such. The rooms are decent but can be very expensive when there are a lot of events going on in town. I've stayed here twice and would come back again.
1,Overpriced and rude staff.,"Had a horrible experience at this hotel. We were obligated to get a room last minute and no other hotels had availability due to a UT Game. Well Hilton certainly took advantage of this. For $450 a night a expected to be treated better. Front desk staff was rude and condescending, food at the restaurant was overpriced and dry. Found a used wash cloth in the bathroom. Room service was rude and told me the hotel doesn't do anything for free. Will never stay here again."
5,Great place for a conference,"I was lucky enough to attend a conference at this hotel. From arrival to departure, I was impressed. The room was clean and well appointed. The gotel has 2 restaurants and a Starbucks. The taco restaurant was only so so, but I enjoyed the Belle and Cannon. The selection of drinks was unique, including local beers and the bartenders were friendly. They even remembered me and my preferred drink the second day.The spa was lovely and the outdoor salt water pool was amazing. There is a weight room and a cardio room along with a full service spa.They offer 24 hour room service as well, if you don't mind the extra 26 %, plus a delivery fee, not including tip.The visitor center is a blick away, and O Henry's home is right across the street. The only drawback is the continuous roadwork going on all around Austin as they struggle to keep up with a huge influx of people ( more than 100 per day) and a very visible homeless population in the city.I would definitely go back when it's not 102 degrees every day. It's a perfect spot to explore Austin."
2,Overpriced,"We had to get a room at this hotel as everything else in Austin was booked due to a game. Extremely overpriced. Paid $400 for a night. Front desk was rude and condescending. The restaurant was also overpriced, dry and hard (chicken and shrimp). Room service charges a service fee and a delivery fee. When I asked why both was told that the hotel doesn’t do anything for free. Will never stay again. Only thing I enjoyed was being able to walk to 6th street."
4,Nice Stylish Hotel,"First stop on our 2019 USA trip for 4 nights. Fast efficient check in, nice room. The whole hotel is stylishly furnished with some good eating options. Cannon and Belle is great. The executive lounge was being refurbished whilst we were there and was temporarily relocated to the Reverbery. It worked well, nice environment, cool atmosphere and Jordan the host was a real force of nature, upbeat, super helpful and full of energy. Only downside was the last day (Saturday) when it was relocated again to a small room which could only realistically handle 20 people max. It was chaotic and not enjoyable. Hotel maybe could/should have provided vouchers for Diamond members to use in the main restaurant. Excellent pool for a city centre hotel."
5,Austin Hiton Rocks!,Every aspect of this Hotel was excellent the food was great and the service was really top notch. I recommend the Austin Hilton over any Hotel in the Area. The entire Staff had a great positive helpful attitude and delivered in every way!
5,"Great hotel, Great Staff, Nice Location","This hotel is centrally located in downtown Austin and has multiple restaurants available inside, as well as nearby. The foyer is beautiful and the staff are friendly and helpful. The rooms are nicely proportioned and clean."
5,"Great hotel, comfortable bed, quick check in","Was here for a conference and the check in took less than 5 minutes which was great because I was so tired from travelling all day. Staff was very courteous. The room is very big. I like how you can turn the lights on, change temp from a box next to the bed. The bed is very comfortable. Bathroom is very big. Nice closet. Overall a great experience. Starbucks is in the hotel too which is awesome."
3,Not what I expected,"Unfortunately, this property is not up to the standards of other Hilton properties. While the staff were friendly, the rooms were not well maintained and a little dirty. This property was more expensive than other Hilton properties I've used, but they don't offer breakfast ($8-15 at Starbucks or Cannon & Belle or $30 for room service)."
4,Great service & people,"The only issue we had when we stayed at the hotel was dried urine was still on the toilet when we arrived. When I tried calling downstairs to report the issue, was put on hold for over 10 minutes. Finally gave up and went downstairs to get another room. The people were great, but they need to retrain their cleaning staff!"
5,Great experience,We had a great experience in Austin this hotel is close to everything and the staff is great. We would definitely come back and stay again when we are in town. The pool was great as was the room service.
5,Came for Keller Williams convention,Fantastic location for anyone going to a convention in Austin. Beautiful hotel and the staff is always great. I love the recently renovated bar and restaurant area as well. Easy walking distance to 6th street and Rainey Street.
5,Great Hotel in a Great Location,"We attended a wedding in downtown Austin, TX with the reception a block away from this hotel.The hotel was clean and the staff was very helpful. The large rooms were an added bonus. Though we did not use the gym or the pool, they were on site and available. There is a Starbuck's in the lobby and the abundance of food venue's within walking distance is a big plus."
4,Checkout Error,"When checking out we were overcharged $200 by the night manager in charge. The manager reversed it after we reviewed our receipt and brought it to his attention his error, but the bank doesn't quickly reverse mistaken charges."
5,Austin Hilton,"Great location, great stay, clean and great staff. Restaurants and bar in hotel are great, very good food. Close to 6th street but don't recommend going there, dirty, lots of homeless, go to 2nd street!"
5,Perfect home base to experience Austin!,"I love the Hilto brand and the Hilton Austin did not disappoint. Easy walk to Congress Ave Bridge for bat watching and 6th Street for nightlife. Also walked to South Congress shopping, Warehouse District and Rainey Street for fun, and the Capitol for some culture. Couldn't have found a better place!!!"
2,Horrible Customer Service,"The hotel is in a great location. I had high expectations since it was a full service Hilton. Was I wrong... The staff at the front desk were very rude and didn't want to help. As a Diamond member, I was not offered any upgrades, were never told about my breakfast amenity and was told the Business Lounge was closed for upgrades. If would have known the Lounge was closed at booking, I would have stayed at a different hotel. After a horrible interaction with the front desk regarding the Lounge, I decided to give up. Horrible service."
5,Overnighter,I stayed there on points due to the fact I had business in Austin the next day. There were a WHOLE lot of Scentsy people there as well. I learned they were having the annual conference right next door. Other than a few if those RUDE people the hotel was great!! The room was nice as was the check in and check out procedures. Thanks HILTON.
3,Don't do Room upgrade!,"Don't waste your time if you want to upgrade to an ""executive level"" room. Complete waste. Their website and Hilton Honors provide a great description of those rooms but they are no different than a Hampton Inn. I stay at several Hilton properties throughout the year and had never had an issue till I stayed at this property. I upgraded using HH points thinking that the marketing of the upgrade would be really nice. I walked in room and thought it was a joke! I could've just stay downstairs and saved about 150,000 points. I was so frustrated after speaking with Hilton Honors and the onsite manager, that I reduced my stay and left early. Hope this helps someone along the way! I was very disappointing to say the least."
4,Very Convenient and Comfortable,"The Hilton Austin couldn’t be more convenient to attendees of Austin Conference Center events. The Hilton is just across the street and has a bridge to the fourth floor of the conference center. I found the Hilton very comfortable with attractive open meeting areas on the first floor and generous, well appointed guest rooms. Ample parking is available downstairs, and a recharging station is available for electric vehicles. The staff were very welcoming and helpful. If you’re headed for Sixth Street or the Capital, you’ll find the Hilton well located."
4,Members have great benefits at executive lounge.,"As Hilton honors platinum members,We like the lounge access, and hours.The pool and jacuzzi area are great for sunset time, and relax.We got an noisy side( north side, 5th and 6th bars)on the first night, quickly they changed for us on the second day.So that was very nice. Great location, decor is modern, staff is fine."
4,Yearly trip,Love the location. Very convenient to everything. Grab a scooter and go explore. Staff was friendly and knowledgeable. Starbucks was on site. Wish they had a quick service restaurant . Breakfast buffet was average
5,Good hotel,Especially good hotel if your stay involves activities at the Convention Center. Staff are friendly and accommodating. Rooms are clean and recently updated. Really nice outdoor pool and fitness center.
5,Fantastic day at the SPA!,"The Hilton has a wonderful spa on the rooftop of their downtown hotel. I spent the day there with my cousin and daughter-in-law. All of us walked out of there at the end of the day talking about how these had been THE-BEST- MASSAGES of our lives! The staff was wonderful, engaging, and friendly. It was such a great day!"
